,Unnamed: 0.1,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,cost_m,efficient_m,effective_m,ease of use_m,sentiment
215,18801,Garden,130211,One Step Complete Sun & Shade 10lb bag,https://www.amazon.com/dp/B084NMGHK5,Amazon,Pennington Grass,B084NMGHK5,B084NMJZWG,Yes,2022-05-28T00:00:00,2022,5,21,Does it work ?,"Took two bags to get some grass to grow.Yes, the yard was watered everyday,",organic reviews,19.99,3,0,0,0,No,"took two bags to get some grass to grow.yes, the yard was watered everyday,",2022-05-28,14,0.8124139308929443,0.5929898619651794,0.9446669816970825,0.007542366161942482,Positive
216,10769,Garden,72361,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,Pennington Bird,312026384,312026384,Yes,2022-01-26T00:00:00,2022,1,4,Good seed quality. No dirt or debris in with the...,Good seed quality. No dirt or debris in with the seed,organic reviews,23.48,4,0,0,1,No,good seed quality. no dirt or debris in with the seed,2022-01-26,11,0.16194820404052734,0.8996922969818115,0.9877499341964722,0.563774585723877,Positive
217,12917,Garden,76193,Pennington Select Black Oil Sunflower Seed 10lb,https://www.walmart.com//ip/Pennington-Select-Black-Oil-Sunflower-Seed-Wild-Bird-Feed-10-lb-Bag/44496032?selected=true,Walmart,Pennington Bird,44496032,46855890,Yes,2022-03-11T00:00:00,2022,3,10,Pick up Goofiness,Went to pick up at store 800 and ran into all kinds of goofiness. Kiosk not working and phone number not working. Supposed to go around back of building and wait in a slot. Just bought bag off shelf.,organic reviews,10.46,1,0,0,0,No,went to pick up at store 800 and ran into all kinds of goofiness. kiosk not working and phone number not working. supposed to go around back of building and wait in a slot. just bought bag off shelf.,2022-03-11,39,0.24853362143039703,0.0004499441711232066,0.01583382673561573,0.0012440875871106982,Negative
218,28731,Garden,150644,"Pennington Smart Patch Dense Shade Mix, 5.5 lb Jug",https://www.walmart.com//ip/Pennington-Smart-Patch-Dense-Shade-Grass-Seed-Mix-for-Medium-to-Heavy-Shade-5-5-lb-Jug/651424018?selected=true,Walmart,Pennington Grass,651424018,651424018,Yes,2022-05-23T00:00:00,2022,5,21,Love the mulching additive!,"I received product reimbursement in exchange for my honest review. This is a great formula that really holds down nicely. With it having a mulching addition to it, it holds water well, stays down in the weather elements, and it also helps it to germinate faster. I recommend this product!",organic reviews,16.88,4,0,0,0,No,"i received product reimbursement in exchange for my honest review. this is a great formula that really holds down nicely. with it having a mulching addition to it, it holds water well, stays down in the weather elements, and it also helps it to germinate faster. i recommend this product!",2022-05-23,50,0.7678849101066589,0.9942265748977661,0.9989593029022217,0.7087624073028564,Positive
219,5746,Garden,65499,"Pennington Smart Patch Tall Fescue Mix, 5 lb",https://www.lowes.com/pd/Pennington-Smart-Patch-Tall-Fescue-5-LB/5005478555,Lowes,Pennington Grass,5005478555,5005478555,Yes,2021-10-22T00:00:00,2021,10,42,Perfect for what we needed!,[This review was collected as part of a promotion.] We moved into our new house in June and so we have sod. There were a few small patches in our yard that were gaps in between the sod. This was perfect for those spots. We just did as the package said and we had new grass growing in a few weeks. My husband was very happy it!,syndicated reviews,16.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] we moved into our new house in june and so we have sod. there were a few small patches in our yard that were gaps in between the sod. this was perfect for those spots. we just did as the package said and we had new grass growing in a few weeks. my husband was very happy it!,2021-10-22,67,0.36515408754348755,0.9918248057365417,0.9983317255973816,0.9947916269302368,Positive
220,21874,Garden,133800,The Rebels Tall Fescue 3 lb,http://www.homedepot.com/p/314933287,Homedepot,Pennington Grass,314933287,314933287,Yes,2022-05-25T00:00:00,2022,5,21,Something changed for the worse,Once it germinates it seems to do fine however this batch DID NOT come up as well as in the past. I do not know why because the exact same process of the soil preparation and starter fertilizer was repeated as in years past with poor results. We have decided after using this seed for years even while expensive to start doing some research for an alternative for future purchase.,organic reviews,12.85,2,0,0,0,No,once it germinates it seems to do fine however this batch did not come up as well as in the past. i do not know why because the exact same process of the soil preparation and starter fertilizer was repeated as in years past with poor results. we have decided after using this seed for years even while expensive to start doing some research for an alternative for future purchase.,2022-05-25,70,0.9489076137542725,0.04257633164525032,0.0972745269536972,0.005322736222296953,Negative
221,26612,Garden,142544,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,Pennington Bird,312026384,312026384,Yes,2022-06-15T00:00:00,2022,6,24,The birds love it. Big size last longer....,The birds love it. Big size last longer.,organic reviews,24.48,5,0,0,0,No,the birds love it. big size last longer.,2022-06-15,8,0.2302950769662857,0.9028773903846741,0.9893890619277954,0.2515335977077484,Positive
222,6548,Garden,66386,Pennington Classic Wild Bird Feed 20lb,https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-20-lb-Bag/17256227?selected=true,Walmart,Pennington Bird,17256227,16794608,Yes,2021-07-16T00:00:00,2021,7,28,,The birds around my house LOVE this feed if the squirrels dont get it.,organic reviews,10.97,5,0,0,0,No,the birds around my house love this feed if the squirrels dont get it.,2021-07-16,14,0.4639807939529419,0.9572949409484863,0.9939162135124207,0.45545387268066406,Positive
223,22910,Garden,134916,Sevin Ready to Use  5% Dust 1 lb. 3-Pack,https://www.lowes.com/pd/Sevin-5-Dust-1-lb-Garden-Insect-Killer-3-Pack/1000481173,Lowes,GardenTech,1000481173,1000481173,No,2022-05-15T00:00:00,2022,5,19,The best!,[This review was collected as part of a promotion.] This is my go to! Absolutely the best there is out there for this issue. Highly effective and will continue to buy.,syndicated reviews,14.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] this is my go to! absolutely the best there is out there for this issue. highly effective and will continue to buy.,2022-05-15,31,0.4788704216480255,0.9953804612159729,0.9975950717926025,0.6473536491394043,Positive
224,4015,Garden,49407,"Pennington Smart Patch Sun & Shade Mix, 5 lb Jug",http://www.homedepot.com/p/t/317713416,Homedepot,Pennington Grass,317713416,317713416,No,2021-11-04T00:00:00,2021,11,44,Helped patchy areas so quickly!,[This review was collected as part of a promotion.] We had grass out down last year and due to erosion lots of patches this year. We came acorns this seed and thought to give it a go! It did not require a ton of watering and helped thicken up areas within a week we had growth!,syndicated reviews,0.0,5,0,0,0,Yes,[this review was collected as part of a promotion.] we had grass out down last year and due to erosion lots of patches this year. we came acorns this seed and thought to give it a go! it did not require a ton of watering and helped thicken up areas within a week we had growth!,2021-11-04,56,0.3831573724746704,0.9934311509132385,0.9984951615333557,0.9955880045890808,Positive
225,22220,Garden,134169,Sevin Ready to Use 5% Dust 3 lb. ,https://www.homedepot.com/p/Sevin-3-lbs-Ready-to-Use-Garden-Insect-Killer-Dust-100539964/316708109,Homedepot,GardenTech,316708109,100539964,Yes,2022-05-16T00:00:00,2022,5,20,Great!,[This review was collected as part of a promotion.] It got rid of the ants and mites on my porch plants in my container garden. Ive tried numerous other things and nothing has worked. This is a great product,syndicated reviews,15.47,5,0,0,0,Yes,[this review was collected as part of a promotion.] it got rid of the ants and mites on my porch plants in my container garden. ive tried numerous other things and nothing has worked. this is a great product,2022-05-16,39,0.6948046088218689,0.9788926839828491,0.9988107681274414,0.7641220688819885,Positive
226,5522,Garden,65017,"Pennington Smart Patch Sun & Shade Mix, 5 lb Jug",https://www.lowes.com/pd/Pennington-Smart-Patch-Sun-and-Shade-5-LB/5005480037,Lowes,Pennington Grass,5005480037,5005480037,Yes,2021-10-27T00:00:00,2021,10,43,Despite The Weather Change,[This review was collected as part of a promotion.] Buying sod to patch some grass is expensive. We have alot of shade in our yard with older trees and we find year after year putting seed down doesnt work. I am amazed how this started to come up not too long after planting. I just have to note that this should have been planted earlier as our temps went down and the new grass did not cover very well. So plant earlier in the season. Other than that I am very happy with this seed and i do have alot left over to try again.,syndicated reviews,16.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] buying sod to patch some grass is expensive. we have alot of shade in our yard with older trees and we find year after year putting seed down doesnt work. i am amazed how this started to come up not too long after planting. i just have to note that this should have been planted earlier as our temps went down and the new grass did not cover very well. so plant earlier in the season. other than that i am very happy with this seed and i do have alot left over to try again.,2021-10-27,105,0.9837010502815247,0.9153255820274353,0.9954193234443665,0.5788041353225708,Negative
227,992,Garden,6296,Lawn Booster Sun & Shade 9.6lb bag,https://www.amazon.com/dp/B084NMGHK7,Amazon,Pennington Grass,B084NMGHK7,B084NMGHK7,No,2021-06-15T00:00:00,2021,6,24,Home owner,Real easy to spread comes in fast,organic reviews,15.88,4,0,0,0,No,real easy to spread comes in fast,2021-06-15,7,0.14390961825847626,0.9945134520530701,0.9980829954147339,0.9891625642776489,Neutral
228,8979,Garden,68851,Sevin Insect Killer,https://www.homedepot.com/p/Sevin-32-oz-Insect-Killer-Ready-To-Use-100047720/100598614,Homedepot,GardenTech,100598614,303593722,Yes,2021-06-09T00:00:00,2021,6,23,Works fantastic on Roses....,Works fantastic on Roses.,organic reviews,7.49,5,0,0,0,No,works fantastic on roses.,2021-06-09,4,0.01737448200583458,0.9901322722434998,0.9984105825424194,0.7219996452331543,Positive
229,26674,Garden,142606,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,Pennington Bird,312026386,312026384,Yes,2022-06-22T00:00:00,2022,6,25,Birds love it,"Great item, we have purchased it many times and will continue",organic reviews,13.98,5,0,0,0,No,"great item, we have purchased it many times and will continue",2022-06-22,11,0.25459614396095276,0.9521026015281677,0.9973657727241516,0.7276492714881897,Positive
230,24619,Garden,140550,Kentucky 31 Tall Fescue,http://www.homedepot.com/p/318280734,Homedepot,Pennington Grass,204711452,318280734,Yes,2022-06-22T00:00:00,2022,6,25,Product works as advertised.. make sure the seeds get enough...,Product works as advertised.. make sure the seeds get enough water during germination,organic reviews,10.82,5,0,0,0,No,product works as advertised.. make sure the seeds get enough water during germination,2022-06-22,13,0.01153013575822115,0.9718968868255615,0.9984445571899414,0.4202442765235901,Positive
231,15474,Garden,100069,Pennington Epsom Salt 7lb resealable bag,http://www.homedepot.com/p/202246374,Homedepot,Pennington Fertilizer,202246374,202246374,No,2022-04-20T00:00:00,2022,4,16,I always use Epsom salts when I garden. Every three...,"I always use Epsom salts when I garden. Every three weeks Id spread it under plants particularly before rain. Its an amazing product and Im surprised more gardeners dont use it! Its magnesium sulfate. Another thing I do, as well, is I put coffee grounds on my plants. Used coffee grounds. That is nitrogen power. I also crash at my eggshells and that is calcium.  Gardening is my happy go to place. And I am thrilled to death that the people in Aiken South Carolina are such fine gardeners!",organic reviews,9.97,5,0,0,0,No,"i always use epsom salts when i garden. every three weeks id spread it under plants particularly before rain. its an amazing product and im surprised more gardeners dont use it! its magnesium sulfate. another thing i do, as well, is i put coffee grounds on my plants. used coffee grounds. that is nitrogen power. i also crash at my eggshells and that is calcium.  gardening is my happy go to place. and i am thrilled to death that the people in aiken south carolina are such fine gardeners!",2022-04-20,90,0.24943378567695618,0.8408311605453491,0.9869734048843384,0.4745257496833801,Positive
232,595,Garden,4260,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-11-07T00:00:00,2021,11,44,It works beyond expectations,"Purchased a Barbados cherry tree and before planting and upon watering discovered a resident colony of ants  winged and all protesting my disturbing them.Im worrying now, are they going to infest my other plants and how do I repot this tree for my patio while getting rid of them and not hurting the root ball of my prized cherry tree.Found this product and sprinkled maybe two ounces and next day went to water again and saw a straggler outside the pot looking sluggish but to my surprise no ants greeting me at the surface of the soil.This product took 24 hours and decimated the colony. Now I wont use anything else for ants, you can believe that.",organic reviews,14.47,5,0,0,0,No,"purchased a barbados cherry tree and before planting and upon watering discovered a resident colony of ants  winged and all protesting my disturbing them.im worrying now, are they going to infest my other plants and how do i repot this tree for my patio while getting rid of them and not hurting the root ball of my prized cherry tree.found this product and sprinkled maybe two ounces and next day went to water again and saw a straggler outside the pot looking sluggish but to my surprise no ants greeting me at the surface of the soil.this product took 24 hours and decimated the colony. now i wont use anything else for ants, you can believe that.",2021-11-07,118,0.8220474123954773,0.9644474983215332,0.9981808662414551,0.41887056827545166,Negative
233,19845,Garden,131399,Alaska 5-1-1 Fish Fertilizer 32oz bottle (concentrate),http://www.homedepot.com/p/202949934,Homedepot,Pennington Fertilizer,100131259,202949934,Yes,2022-05-12T00:00:00,2022,5,19,Works great on all our plants but the smell is...,"Works great on all our plants but the smell is atrocious! We will buy it again, though.",organic reviews,10.77,5,0,0,0,No,"works great on all our plants but the smell is atrocious! we will buy it again, though.",2022-05-12,17,0.636730968952179,0.16360870003700256,0.9913469552993774,0.002468693070113659,Negative
234,11447,Garden,73110,50 lb. Annual Ryegrass Grass Seed,http://www.homedepot.com/p/100333277,Homedepot,Pennington Grass,100333280,100333277,Yes,2022-02-02T00:00:00,2022,2,5,I noticed this year it hasnt grown as quickly as...,I noticed this year it hasnt grown as quickly as large year .I had to see it twice now .,organic reviews,66.97,3,0,0,0,No,i noticed this year it hasnt grown as quickly as large year .i had to see it twice now .,2022-02-02,20,0.7039974331855774,0.15927369892597198,0.6922799348831177,0.17434342205524445,Negative
235,12242,Garden,74157,Pennington Ultra Nut & Fruit Blend Bird Seed 12lb,https://www.walmart.com//ip/Pennington-Ultra-Fruit-Nut-Blend-Wild-Bird-Seed-and-Feed-12-lb-Bag/44496053?selected=true,Walmart,Pennington Bird,44496053,26535522,Yes,2022-02-23T00:00:00,2022,2,8,Great Seed!,"This is really a good seed, bringing in all sorts of birds. I add mealworms to the mix to bring in the blue birds.",organic reviews,22.97,5,0,0,0,No,"this is really a good seed, bringing in all sorts of birds. i add mealworms to the mix to bring in the blue birds.",2022-02-23,24,0.5170074105262756,0.9958824515342712,0.9991245865821838,0.44531333446502686,Positive
236,24846,Garden,140778,Ironite 1-0-1 3lb bag,http://www.homedepot.com/p/205602145,Homedepot,Pennington Fertilizer,205602145,205602145,No,2022-06-13T00:00:00,2022,6,24,Works Well,"[This review was collected as part of a promotion.] I used these on the light spots in my lawn. It was easy to apply and directions were easy to follow. While the spots did not clear up completely, I did notice improvement after a single use.",syndicated reviews,0.0,4,0,0,0,Yes,"[this review was collected as part of a promotion.] i used these on the light spots in my lawn. it was easy to apply and directions were easy to follow. while the spots did not clear up completely, i did notice improvement after a single use.",2022-06-13,46,0.46385887265205383,0.987812876701355,0.9958322048187256,0.9979404807090759,Positive
237,11049,Garden,72641,Pennington Select Black Oil Sunflower Seed 40lb,https://www.walmart.com//ip/Pennington-Select-Black-Oil-Sunflower-Seed-Wild-Bird-Feed-40-lb-Bag/46855890?selected=true,Walmart,Pennington Bird,46855890,44496029,Yes,2022-01-23T00:00:00,2022,1,3,Very costly,"Bird food is great! What is not great is the over 30% hike in price in the last few months. Come on WalMart,really?",organic reviews,24.98,3,0,0,0,No,"bird food is great! what is not great is the over 30% hike in price in the last few months. come on walmart,really?",2022-01-23,23,0.9827178716659546,0.2109781801700592,0.885526716709137,0.017008919268846512,Negative
238,19745,Garden,131281,"Pennington Smart Patch Bermudagass Mix, 10 lb",http://www.homedepot.com/p/317713416,Homedepot,Pennington Grass,317713422,317713416,Yes,2022-05-12T00:00:00,2022,5,19,A+ for 2 Large Dogs,[This review was collected as part of a promotion.] Used this on back lawn where 2 large dogs daily use. Use this on patches that they frequently use the restroom. Would buy A+,syndicated reviews,28.97,5,0,0,0,Yes,[this review was collected as part of a promotion.] used this on back lawn where 2 large dogs daily use. use this on patches that they frequently use the restroom. would buy a+,2022-05-12,33,0.06389516592025757,0.5786651372909546,0.8718342781066895,0.27243438363075256,Neutral
239,16172,Garden,100770,Smart Seed Sun & Shade Mixture 3lb bag,https://www.lowes.com/pd/Pennington-Smart-Seed-Mixture-Blend-Grass-Seed/5001461171,Lowes,Pennington Grass,5001461171,5001461171,Yes,2022-04-21T00:00:00,2022,4,16,Love this seed!!!,[This review was collected as part of a promotion.] I can tell a difference after trying this seed! My front yard barely had any grass and after giving this a try I can see new grass growing! Thank you Pennington!!!,syndicated reviews,15.18,5,0,0,0,Yes,[this review was collected as part of a promotion.] i can tell a difference after trying this seed! my front yard barely had any grass and after giving this a try i can see new grass growing! thank you pennington!!!,2022-04-21,40,0.43331682682037354,0.8829635381698608,0.9980546236038208,0.39792400598526,Positive
240,15986,Garden,100581,Smart Seed Ohio State Mixture 7lb bag,http://www.homedepot.com/p/314933286,Homedepot,Pennington Grass,314933302,314933286,Yes,2022-04-19T00:00:00,2022,4,16,I followed the instructions and no grass has grown at...,I followed the instructions and no grass has grown at all. Disappointed. Waste of money.,organic reviews,32.47,1,0,0,0,No,i followed the instructions and no grass has grown at all. disappointed. waste of money.,2022-04-19,15,0.8724051713943481,0.0021707697305828333,0.0057093980722129345,0.12606748938560486,Negative
241,25514,Garden,141446,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corry's,203636436,203636436,Yes,2022-06-22T00:00:00,2022,6,25,Good Slug bait,I have used Corrys in the past and am very satisfied with the product.,organic reviews,7.97,5,0,0,0,No,i have used corrys in the past and am very satisfied with the product.,2022-06-22,14,0.6179942488670349,0.8599135875701904,0.9906495213508606,0.7909878492355347,Positive
242,19952,Garden,131530,Image Kills Nutsedge Concentrate,http://www.homedepot.com/p/100175861,Homedepot,Image for Weeds,100175861,100175861,Yes,2022-05-13T00:00:00,2022,5,19,Really works,It worked but results showed after few weeks but my advice is to start early in the last days of winter,organic reviews,20.47,5,3,0,0,No,it worked but results showed after few weeks but my advice is to start early in the last days of winter,2022-05-13,21,0.6128507852554321,0.35034799575805664,0.9806521534919739,0.09369031339883804,Neutral
243,23171,Garden,135195,Sevin Insect Killer Ready to Use,https://www.lowes.com/pd/Sevin-Sevin-Insect-Killer-1-Gallon-RTU-Lambda/5005469013,Lowes,GardenTech,5005469013,5005469013,No,2022-05-26T00:00:00,2022,5,21,Great product for insect control,[This review was collected as part of a promotion.] I received this as a free sample and utilized it to control and deter insects on several plants in my garden. I found the product was easy to apply and worked to kill and deter unwanted pests. I have only had to apply the product twice and insect control is still maintained.,syndicated reviews,16.02,5,0,0,0,Yes,[this review was collected as part of a promotion.] i received this as a free sample and utilized it to control and deter insects on several plants in my garden. i found the product was easy to apply and worked to kill and deter unwanted pests. i have only had to apply the product twice and insect control is still maintained.,2022-05-26,61,0.5684778690338135,0.9957078099250793,0.9992738962173462,0.9988285303115845,Positive
244,12416,Garden,74331,"Expert Gardener Indoor and Outdoor Potting Soil Mix, 8 qt. Bag",https://www.walmart.com//ip/Expert-Gardener-Indoor-and-Outdoor-Potting-Soil-Mix-8-qt-Bag/114494649?selected=true,Walmart,Expert Gardener,114494649,112490018,Yes,2022-02-23T00:00:00,2022,2,8,As Expected,"This potting mix is as expected - standard soil that works well for my indoor plants! I used it to repot a snake plant that was in need of extra attention. Its nothing special, but a fair price and gets the job done. I received product reimbursement in exchange for my honest review.",organic reviews,3.93,5,0,0,0,No,"this potting mix is as expected - standard soil that works well for my indoor plants! i used it to repot a snake plant that was in need of extra attention. its nothing special, but a fair price and gets the job done. i received product reimbursement in exchange for my honest review.",2022-02-23,53,0.8788883090019226,0.9742520451545715,0.9951863288879395,0.9664655923843384,Positive
245,1800,Garden,14398,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corry's,203636436,203636436,Yes,2021-06-24T00:00:00,2021,6,25,"Product works as well as other snail granules, however, ...","Product works as well as other snail granules, however,  I hate the box its  in..it ends up collapsing  and makes it difficult to sprinkle Product out.  Need to pour into a cup then sprinkle around plants.",organic reviews,7.64,3,0,0,0,No,"product works as well as other snail granules, however,  i hate the box its  in..it ends up collapsing  and makes it difficult to sprinkle product out.  need to pour into a cup then sprinkle around plants.",2021-06-24,40,0.32627174258232117,0.004246336407959461,0.9026153683662415,0.010068546049296856,Negative
246,19498,Garden,131010,"Pennington Smart Patch Tall Fescue Mix, 5 lb",http://www.homedepot.com/p/317713416,Homedepot,Pennington Grass,317713418,317713416,Yes,2022-05-25T00:00:00,2022,5,21,Didnt grow for me! I replaced it with a competitors...,"Didnt grow for me! I replaced it with a competitors brand and the new seeds grew within a week... I would stay away from this product, its costly and more importantly, doesnt work.",organic reviews,17.82,1,0,0,0,No,"didnt grow for me! i replaced it with a competitors brand and the new seeds grew within a week... i would stay away from this product, its costly and more importantly, doesnt work.",2022-05-25,33,0.9915988445281982,0.1455409824848175,0.007219736464321613,0.0322137214243412,Negative
247,4988,Garden,56731,AMDRO Gopher Gasser 6-pack,https://www.lowes.com/pd/AMDRO-Gasser-6-Count-Gopher-Killer/3651779,Lowes,Amdro,3651779,3651779,No,2021-11-06T00:00:00,2021,11,44,Didnt apparently work,Moles pushed the item out of the tunnel and apparently had no effect on them.,organic reviews,7.98,2,0,0,0,No,moles pushed the item out of the tunnel and apparently had no effect on them.,2021-11-06,15,0.44776853919029236,0.4466036260128021,0.01742962934076786,0.2993117570877075,Neutral
248,864,Garden,5492,One Step Complete Sun & Shade 10lb bag,https://www.amazon.com/dp/B084NMGHK5,Amazon,Pennington Grass,B084NMGHK5,B084NMJZWG,Yes,2021-07-16T00:00:00,2021,7,28,Doesnt grow-crab grasd,Product produced lots of crab grass. Not happy and would not recommend.,organic reviews,15.94,1,0,0,0,No,product produced lots of crab grass. not happy and would not recommend.,2021-07-16,12,0.6698778867721558,0.0018187793903052807,0.009949740022420883,0.0002742611104622483,Negative
249,19606,Garden,131130,"Pennington Smart Patch Sun & Shade Mix, 30 lb",http://www.homedepot.com/p/317713416,Homedepot,Pennington Grass,317713419,317713416,Yes,2022-05-25T00:00:00,2022,5,21,Didnt grow for me! I replaced it with a competitors...,"Didnt grow for me! I replaced it with a competitors brand and the new seeds grew within a week... I would stay away from this product, its costly and more importantly, doesnt work.",organic reviews,28.98,1,0,0,0,No,"didnt grow for me! i replaced it with a competitors brand and the new seeds grew within a week... i would stay away from this product, its costly and more importantly, doesnt work.",2022-05-25,33,0.9915988445281982,0.1455409824848175,0.007219736464321613,0.0322137214243412,Negative
250,22712,Garden,134700,Sevin Insect Killer Dust 1 lb. ,https://www.lowes.com/pd/Sevin-5-Dust-1-lb-Garden-Insect-Killer/5000198919,Lowes,GardenTech,5000198919,5000198919,No,2022-05-23T00:00:00,2022,5,21,Easy & Works,"[This review was collected as part of a promotion.] I loved trying Sevin Insect Killer Dust. I got a free sample to try. My garden was growing strawberries, green peppers and chives when I noticed some bugs on the plants. I immediately put some of the dust on the plants. It was easy to put on, though maybe a little messy. I stopped noticing bugs on my plants. And I just checked after about 2 weeks and still didnt notice bugs or where bugs were eating leaves. Im happy with the product and would use again!",syndicated reviews,6.28,5,1,0,0,Yes,"[this review was collected as part of a promotion.] i loved trying sevin insect killer dust. i got a free sample to try. my garden was growing strawberries, green peppers and chives when i noticed some bugs on the plants. i immediately put some of the dust on the plants. it was easy to put on, though maybe a little messy. i stopped noticing bugs on my plants. and i just checked after about 2 weeks and still didnt notice bugs or where bugs were eating leaves. im happy with the product and would use again!",2022-05-23,96,0.8445895910263062,0.850053608417511,0.9965600967407227,0.9967259764671326,Positive
251,11939,Garden,73602,"Pennington Classic Wild Bird Feed and Seed, 10 lb. Bag",https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-10-lb-Bag/26841809?selected=true,Walmart,Pennington Bird,26841809,26841809,Yes,2022-02-04T00:00:00,2022,2,5,Midwest Birds Like It,My backyard birds seem to like it and I am seeing a variety of birds drawn to the food.,organic reviews,9.47,5,0,0,0,No,my backyard birds seem to like it and i am seeing a variety of birds drawn to the food.,2022-02-04,19,0.2412874549627304,0.7206065654754639,0.99564129114151,0.6280283331871033,Positive
252,22930,Garden,134936,Sevin Ready to Use  5% Dust 1 lb. 3-Pack,https://www.lowes.com/pd/Sevin-5-Dust-1-lb-Garden-Insect-Killer-3-Pack/1000481173,Lowes,GardenTech,1000481173,1000481173,No,2022-05-21T00:00:00,2022,5,20,Saved my tree!!,"[This review was collected as part of a promotion.] I received this product for free and Im extremely happy with it , I have a tree that was full of bag worms and have tried everything but this worked and saved my tree .",syndicated reviews,14.98,5,0,0,0,Yes,"[this review was collected as part of a promotion.] i received this product for free and im extremely happy with it , i have a tree that was full of bag worms and have tried everything but this worked and saved my tree .",2022-05-21,44,0.3456134498119354,0.8716671466827393,0.9952425956726074,0.791441798210144,Positive
253,1544,Garden,9649,MOSS OUT! For Roofs & Walks 27 oz. Ready To Spray,http://www.homedepot.com/p/t/100598513,Homedepot,Moss Out,100598513,100598513,No,2021-11-15T00:00:00,2021,11,46,good product,[This review was collected as part of a promotion.] it worked good for what it says its for i used it on our drive way and it took the moss away hope it doesnt come back if it works ill purchase it and its easy to use,syndicated reviews,0.0,4,0,0,0,Yes,[this review was collected as part of a promotion.] it worked good for what it says its for i used it on our drive way and it took the moss away hope it doesnt come back if it works ill purchase it and its easy to use,2021-11-15,47,0.2494901865720749,0.945770263671875,0.9984989166259766,0.9971795678138733,Positive
254,423,Garden,3443,AMDRO Ant Block Home Perimeter Ant Bait 24oz,https://www.amazon.com/dp/B000QDEQ7E,Amazon,Amdro,B000QDEQ7E,B000QDEQ7E,No,2021-08-05T00:00:00,2021,8,31,WOW. All ants gone in 1 day!,"I was dealing with an annoying ant issue. Had them crawling all over the exterior walls, creating mounds of ant piles all over my front lawn and crawling into my garage.I added this product on the mounds as well as around the areas where the ants were most visible. I immediately saw them picking up the food and taking it to the queen or to their colony. The next morning, All the ants were gone. No more crawling ants on the exterior walls and the mounds were gone in 2 days.This product worked so well that I ended up buying another to store in my garage should they decide to come back.",organic reviews,14.47,5,0,0,0,No,"i was dealing with an annoying ant issue. had them crawling all over the exterior walls, creating mounds of ant piles all over my front lawn and crawling into my garage.i added this product on the mounds as well as around the areas where the ants were most visible. i immediately saw them picking up the food and taking it to the queen or to their colony. the next morning, all the ants were gone. no more crawling ants on the exterior walls and the mounds were gone in 2 days.this product worked so well that i ended up buying another to store in my garage should they decide to come back.",2021-08-05,112,0.7000093460083008,0.9897629022598267,0.9993336200714111,0.5463528633117676,Neutral
255,27192,Garden,143124,Smart Seed Pacific Northwest Mixture 3lb bag,https://www.homedepot.com/p/Pennington-Smart-Seed-3-lbs-Pacific-Northwest-Grass-Seed-and-Fertilizer-100543712/314933289,Homedepot,Pennington Grass,314933289,314933289,Yes,2022-06-09T00:00:00,2022,6,23,If you follow the directions you will have grass...,If you follow the directions you will have grass,organic reviews,17.97,5,0,0,0,No,if you follow the directions you will have grass,2022-06-09,9,0.037317585200071335,0.7786154747009277,0.9793863296508789,0.5084977149963379,Neutral
256,19222,Garden,130710,Sevin Insect Killer Ready to Use2 Quart,http://www.homedepot.com/p/317814883,Homedepot,GardenTech,317814883,317814883,No,2022-05-16T00:00:00,2022,5,20,Stops em!,"[This review was collected as part of a promotion.] I just started my garden when I received Sevin Insect Killer. Lucky me. The Italian squash just started to come through and noticed some have been eating the leave. I sprayed the leaves, went out the next day and all vegies are intact....woo",syndicated reviews,14.97,4,0,0,0,Yes,"[this review was collected as part of a promotion.] i just started my garden when i received sevin insect killer. lucky me. the italian squash just started to come through and noticed some have been eating the leave. i sprayed the leaves, went out the next day and all vegies are intact....woo",2022-05-16,52,0.6886734962463379,0.9950427412986755,0.9981709718704224,0.9940171837806702,Positive
