,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,max,other_m,align_type
224,Garden,140650,Ironite Plus Lawn & Garden Spray 7-0-1,http://www.homedepot.com/p/300274489,Homedepot,PenningtonFertilizer,300274489,300274489,No,2022-06-28T00:00:00,2022,6,26,So Far So Good!,"[This review was collected as part of a promotion.] I live in Texas, so my grass does not fare well during the summer months. I was skeptical that this product would do much, but I was pleasantly surprised! I watered my lawn in the evening before applying the Liquid Lawn and Garden Spray. I watered again the following evening. A few days have passed, and my grass definitely has a greener hue to it and looks happy. I would buy this product again and would recommend it to my friends and family!",syndicated reviews,13.66,5,2,0,0,Yes,"[this review was collected as part of a promotion.] i live in texas, so my grass does not fare well during the summer months. i was skeptical that this product would do much, but i was pleasantly surprised! i watered my lawn in the evening before applying the liquid lawn and garden spray. i watered again the following evening. a few days have passed, and my grass definitely has a greener hue to it and looks happy. i would buy this product again and would recommend it to my friends and family!",6/28/2022,92,,0.0,0.0,0.0,0.0,negative,cost,efficient,effective,ease of use,0.9991161227226257,,"('cost', 'efficient', 'effective', 'ease of use', '')"
225,Garden,11844,Alaska 0-10-10 Morbloom Fertilizer 32 oz bottle (concentrate),http://www.homedepot.com/p/t/202817750,Homedepot,PenningtonFertilizer,202817750,202817750,Yes,2021-07-28T00:00:00,2021,7,30,Prompt delivery & no shipping charges! The product works great...,"Prompt delivery & no shipping charges! The product works great on my tomatoes and peppers. Loads of new fruit setting on. I was glad to be able to get it since no one in my small town carries this fertilizer. Also no smell like the fish emulsion, just neutral smell.",organic reviews,7.48,5,0,0,0,No,"prompt delivery & no shipping charges! the product works great on my tomatoes and peppers. loads of new fruit setting on. i was glad to be able to get it since no one in my small town carries this fertilizer. also no smell like the fish emulsion, just neutral smell.",7/28/2021,50,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9989263415336609,,"('cost', 'efficient', 'effective', 'ease of use', '')"
226,Garden,23056,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/t/205561089,Homedepot,PenningtonFertilizer,205561089,205561089,Yes,2021-07-24T00:00:00,2021,7,29,"DONT BUY IT,  DOES NOT WORK . STAY WITH SCOTTS PRODUCT!!!","DONT BUY IT,  DOES NOT WORK . STAY WITH SCOTTS PRODUCT!!!",organic reviews,18.98,1,0,0,0,No,"dont buy it,  does not work . stay with scotts product!!!",7/24/2021,12,,0.0,0.0,0.0,0.0,negative,cost,,,,0.8182559013366699,,"('cost', '', '', '', '')"
227,Garden,140635,Ironite Plus Lawn & Garden Spray 7-0-1,http://www.homedepot.com/p/300274489,Homedepot,PenningtonFertilizer,300274489,300274489,No,2022-06-30T00:00:00,2022,6,26,Easy to use!,[This review was collected as part of a promotion.] First time using a product like this. Easy to hook up to my hose and it sprays very far. Good coverage. Im not sure of the full effects yet. I sprayed it on my lawn and planted pots. No colouration to the lawn. It just looks like I used water.,syndicated reviews,13.66,5,0,0,0,Yes,[this review was collected as part of a promotion.] first time using a product like this. easy to hook up to my hose and it sprays very far. good coverage. im not sure of the full effects yet. i sprayed it on my lawn and planted pots. no colouration to the lawn. it just looks like i used water.,6/30/2022,59,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9968926310539246,,"('', 'efficient', 'effective', 'ease of use', '')"
228,Garden,130128,Pennington UltraGreen Weed and Feed 30-0-4,https://www.amazon.com/dp/B07N29LSZ1,Amazon,PenningtonFertilizer,B07N29LSZ1,B07N29LSZ1,No,2022-05-21T00:00:00,2022,5,20,price,could flow better,organic reviews,23.68,4,0,0,0,No,could flow better,5/21/2022,3,,0.0,0.0,0.0,0.0,neutral,,,,ease of use,0.9793643951416016,,"('', '', '', 'ease of use', '')"
229,Garden,143785,Pennington Smart Patch Sun and Shade Lawn Repair Mix,https://www.lowes.com/pd/Pennington-Smart-Patch-30-lbs-Sun-and-Shade-Lawn-Repair-Mix/5013046123,Lowes,PenningtonFertilizer,5013148075,5013046123,Yes,2022-06-26T00:00:00,2022,6,25,"lots of ground up paper, no seed","followed planting and watering instructions and after 3 weeks nothing! Not one blade of grass in any of the 4 spots used. I do, however, have really nice clumps of ground up brown paper. Total waste of money.",organic reviews,16.98,1,0,0,0,No,"followed planting and watering instructions and after 3 weeks nothing! not one blade of grass in any of the 4 spots used. i do, however, have really nice clumps of ground up brown paper. total waste of money.",6/26/2022,38,,0.0,0.0,0.0,0.0,negative,cost,,,,0.9650290012359619,,"('cost', '', '', '', '')"
230,Garden,143833,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260119,50260121,Yes,2022-06-23T00:00:00,2022,6,25,Greener Grass,[This review was collected as part of a promotion.] This supplement did make our grass much greener in the areas we used it! We havent noticed any other differences.,syndicated reviews,19.98,4,0,0,0,Yes,[this review was collected as part of a promotion.] this supplement did make our grass much greener in the areas we used it! we havent noticed any other differences.,6/23/2022,29,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9980520009994507,,"('', 'efficient', 'effective', '', '')"
231,Garden,140674,Ironite Plus Lawn & Garden Spray 7-0-1,http://www.homedepot.com/p/300274489,Homedepot,PenningtonFertilizer,300274489,300274489,No,2022-06-24T00:00:00,2022,6,25,Gorgeous Green Lawn,[This review was collected as part of a promotion.] Ironite Liquid Lawn & Garden Spray 7-0-1 From the Makers of Pennington Is an easy to use formula. Simply hook the bottle up to your garden hose and spray over your grass. Any dead patches become greener day by day. Plus no hard chemicals mean the kids can run around in the grass worry free.,syndicated reviews,13.66,5,0,0,0,Yes,[this review was collected as part of a promotion.] ironite liquid lawn & garden spray 7-0-1 from the makers of pennington is an easy to use formula. simply hook the bottle up to your garden hose and spray over your grass. any dead patches become greener day by day. plus no hard chemicals mean the kids can run around in the grass worry free.,6/24/2022,64,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9991599917411804,,"('', 'efficient', 'effective', 'ease of use', '')"
232,Garden,110521,Alaska 5-1-1 Fish Fertilizer 32oz bottle (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,100131259,202949934,Yes,2022-04-28T00:00:00,2022,4,17,Tomato plants are growing and growing!...,Tomato plants are growing and growing!,organic reviews,10.77,5,0,0,0,No,tomato plants are growing and growing!,4/28/2022,6,,0.0,0.0,0.0,0.0,positive,,,effective,,0.9381005167961121,,"('', '', 'effective', '', '')"
233,Garden,143906,Ironite Mineral Supplement 1-0-1 by Pennington 30lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260121,50260121,No,2022-06-16T00:00:00,2022,6,24,Pennington pet & Garden mineral for lawn,[This review was collected as part of a promotion.] Oh wow this Pennington pet and garden mineral ironite has done wonders to my lawn the grass is growing faster and longer and fluffier love all the even green color,syndicated reviews,30.48,5,1,0,0,Yes,[this review was collected as part of a promotion.] oh wow this pennington pet and garden mineral ironite has done wonders to my lawn the grass is growing faster and longer and fluffier love all the even green color,6/16/2022,39,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9989332556724548,,"('', 'efficient', 'effective', '', '')"
234,Garden,66582,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),https://www.walmart.com//ip/Alaska-Fish-Emulsion-Fertilizer-and-Plant-Food-1-Gallon/17757317?selected=true,Walmart,PenningtonFertilizer,17757317,17757317,No,2021-06-07T00:00:00,2021,6,23,ALASKA WORKS!,"I am a first-time gardener and I took on a huge garden this spring. I started corn, peppers, tomato, and a WIDE variety of flowers. I started fertilizing all my plants with Alaska once the plants were established and I have some very happy plants. I have silks with corn coming through on 8 stocks of corn! That is insane! I will use this product for all my garden needs from here on out!",organic reviews,20.88,5,0,0,0,No,"i am a first-time gardener and i took on a huge garden this spring. i started corn, peppers, tomato, and a wide variety of flowers. i started fertilizing all my plants with alaska once the plants were established and i have some very happy plants. i have silks with corn coming through on 8 stocks of corn! that is insane! i will use this product for all my garden needs from here on out!",6/7/2021,74,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,,0.9937189221382141,,"('cost', 'efficient', 'effective', '', '')"
235,Garden,142350,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/205561089,Homedepot,PenningtonFertilizer,205561089,205561089,No,2022-06-24T00:00:00,2022,6,25,Works great!,[This review was collected as part of a promotion.] My grass looks so much better now! I cant believe the difference.,syndicated reviews,19.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] my grass looks so much better now! i cant believe the difference.,6/24/2022,21,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9985931515693665,,"('', 'efficient', 'effective', '', '')"
236,Garden,79134,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/205561089,Homedepot,PenningtonFertilizer,205561089,205561089,Yes,2022-04-02T00:00:00,2022,4,13,Have used for a long time works so good!...,Have used for a long time works so good!,organic reviews,18.98,5,0,0,0,No,have used for a long time works so good!,4/2/2022,9,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9974667429924011,,"('', 'efficient', 'effective', 'ease of use', '')"
237,Garden,23050,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/t/205561089,Homedepot,PenningtonFertilizer,205561089,205561089,Yes,2021-06-03T00:00:00,2021,6,22,It greens the grass in a hurry!...,It greens the grass in a hurry!,organic reviews,18.98,5,0,0,1,No,it greens the grass in a hurry!,6/3/2021,7,,0.0,0.0,0.0,0.0,neutral,,efficient,effective,,0.9983694553375244,,"('', 'efficient', 'effective', '', '')"
238,Garden,80197,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/205561089,Homedepot,PenningtonFertilizer,205561089,205561089,Yes,2022-04-05T00:00:00,2022,4,14,Does great job greening up your lawn...,Does great job greening up your lawn,organic reviews,18.98,5,0,0,0,No,does great job greening up your lawn,4/5/2022,7,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9991034865379333,,"('', 'efficient', 'effective', '', '')"
239,Garden,143686,Ironite Mineral Supplement 1-0-0 1 15 lbs.,https://www.lowes.com/pd/Ironite-Ironite-1-0-0/5012913023,Lowes,PenningtonFertilizer,5012913023,5012913023,No,2022-06-23T00:00:00,2022,6,25,Green and lush,[This review was collected as part of a promotion.] The crazy weather here in the south has caused my yard to look brown and dull. The Ironite Mineral Supplement 1-0-0 was easy to spread and I saw a difference quickly. My yard is now a beautiful green and looks healthy and lush. I definitely recommend Ironite Mineral Supplement 1-0-0 to help bring your yard back to its glory.,syndicated reviews,19.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] the crazy weather here in the south has caused my yard to look brown and dull. the ironite mineral supplement 1-0-0 was easy to spread and i saw a difference quickly. my yard is now a beautiful green and looks healthy and lush. i definitely recommend ironite mineral supplement 1-0-0 to help bring your yard back to its glory.,6/23/2022,68,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9991791844367981,,"('', 'efficient', 'effective', 'ease of use', '')"
240,Garden,22655,Ironite 1-0-1 3lb bag,http://www.homedepot.com/p/t/205602145,Homedepot,PenningtonFertilizer,205602145,205602145,No,2021-06-09T00:00:00,2021,6,23,Your web site says it covers 10000 sq ft. Got home and package says only 1000 sq ft. Already opened,Your web site says it covers 10000 sq ft. Got home and package says only 1000 sq ft. Already opened,organic reviews,0.0,2,0,0,1,No,your web site says it covers 10000 sq ft. got home and package says only 1000 sq ft. already opened,6/9/2021,20,,0.0,0.0,0.0,0.0,neutral,,,effective,,0.8530561327934265,,"('', '', 'effective', '', '')"
241,Garden,16820,Pennington Fast Acting Lime 30lb,http://www.homedepot.com/p/t/205876384,Homedepot,PenningtonFertilizer,205876384,205876384,No,2021-11-19T00:00:00,2021,11,46,Fewer Bags Less Time,The product worked as advertised at this point. I put it down in early Nov. 2021 and I will reapply in the spring per the recommendations. It is too early to tell how well it is working until next year. But I really liked the fewer bags required versus pelletized lime. I am 74 years old and dont want to handle 3x the number of bags required with pelletized lime as my time enjoying my grass is getting shorter every day. The stickiness of the product is manageable if you use washable boots and wash the spreader aggressively. I did not notice any stickiness in the grass after watering it in well as instructed.,organic reviews,17.28,4,0,0,0,No,the product worked as advertised at this point. i put it down in early nov. 2021 and i will reapply in the spring per the recommendations. it is too early to tell how well it is working until next year. but i really liked the fewer bags required versus pelletized lime. i am 74 years old and dont want to handle 3x the number of bags required with pelletized lime as my time enjoying my grass is getting shorter every day. the stickiness of the product is manageable if you use washable boots and wash the spreader aggressively. i did not notice any stickiness in the grass after watering it in well as instructed.,11/19/2021,114,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.992603063583374,,"('', 'efficient', 'effective', 'ease of use', '')"
242,Garden,100190,Alaska 5-1-1 Fish Fertilizer 32oz bottle (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,100131259,202949934,Yes,2022-04-20T00:00:00,2022,4,16,have to wait to see if the plants grow...,have to wait to see if the plants grow,organic reviews,10.77,5,0,0,0,No,have to wait to see if the plants grow,4/20/2022,9,,0.0,0.0,0.0,0.0,neutral,,,,,0.34590205550193787,other,"('', '', '', '', 'other')"
243,Garden,4917,Pennington UltraGreen Lawn Fertilizer 30-0-4,https://www.amazon.com/Pennington-100536576-UltraGreen-Fertilizer-Covers/dp/B07N29CHQ1/ref=sr_1_1?keywords=021496019901&qid=1637068445&sr=8-1,Amazon,PenningtonFertilizer,B07N29CHQ1,B07N29CHQ1,No,2021-06-16T00:00:00,2021,6,24,Kills grass,This is my yard 3 days after spreading this fertilizer. I am not very happy right now.,organic reviews,13.48,4,3,0,0,No,this is my yard 3 days after spreading this fertilizer. i am not very happy right now.,6/16/2021,17,,0.0,0.0,0.0,0.0,negative,,,,,0.6027156114578247,other,"('', '', '', '', 'other')"
244,Garden,73142,30 lbs. Mineral Supplement 1-0-1,http://www.homedepot.com/p/205561089,Homedepot,PenningtonFertilizer,206441318,205561089,Yes,2022-02-09T00:00:00,2022,2,6,I was not prepared for the large size of the...,"I was not prepared for the large size of the ""pieces"".  I swear I bought this before and it was granuals.  They do not fit through my spreader.",organic reviews,28.98,2,0,0,0,No,"i was not prepared for the large size of the ""pieces"".  i swear i bought this before and it was granuals.  they do not fit through my spreader.",2/9/2022,30,,0.0,0.0,0.0,0.0,negative,,,,,0.5878978967666626,other,"('', '', '', '', 'other')"
245,Garden,142333,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/205561089,Homedepot,PenningtonFertilizer,205561089,205561089,No,2022-06-28T00:00:00,2022,6,26,Nice and Easy,[This review was collected as part of a promotion.] Easy to use. Nice results. Hasnt seemed to burn my lawn at all. Would recommend.,syndicated reviews,19.98,5,0,0,0,Yes,[this review was collected as part of a promotion.] easy to use. nice results. hasnt seemed to burn my lawn at all. would recommend.,6/28/2022,24,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9971245527267456,,"('', 'efficient', 'effective', 'ease of use', '')"
246,Garden,4939,Pennington UltraGreen Weed and Feed 30-0-4,https://www.amazon.com/Pennington-100536600-UltraGreen-Fertilizer-Covers/dp/B07N29LSZ1/ref=sr_1_1?keywords=021496019949&qid=1637068532&sr=8-1,Amazon,PenningtonFertilizer,B07N29LSZ1,B07N29LSZ1,No,2021-11-15T00:00:00,2021,11,46,I like it,Be careful dont over fertilize it will burn the grass. I set the spreader below the recommendation.,organic reviews,19.98,5,0,0,0,No,be careful dont over fertilize it will burn the grass. i set the spreader below the recommendation.,11/15/2021,17,,0.0,0.0,0.0,0.0,neutral,cost,,,,0.7742770910263062,,"('cost', '', '', '', '')"
247,Garden,110719,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,http://www.homedepot.com/p/205561089,Homedepot,PenningtonFertilizer,205561089,205561089,No,2022-04-27T00:00:00,2022,4,17,"Nothing greens up lawns faster, with no risk of burning....","Nothing greens up lawns faster, with no risk of burning. Saves water. If everyone in California used Ironite on their lawns, it could save millions of gallons of water per year. California should issue tax credits to everyone who purchases Ironite",organic reviews,18.98,5,0,0,0,No,"nothing greens up lawns faster, with no risk of burning. saves water. if everyone in california used ironite on their lawns, it could save millions of gallons of water per year. california should issue tax credits to everyone who purchases ironite",4/27/2022,41,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.991585910320282,,"('', 'efficient', 'effective', 'ease of use', '')"
248,Garden,131424,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,100211859,202949934,Yes,2022-05-13T00:00:00,2022,5,19,Smelly but the plants love it...,Smelly but the plants love it,organic reviews,20.52,5,0,0,0,No,smelly but the plants love it,5/13/2022,6,,0.0,0.0,0.0,0.0,positive,,,effective,,0.8036680221557617,,"('', '', 'effective', '', '')"
249,Garden,143846,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260119,50260121,Yes,2022-06-29T00:00:00,2022,6,26,Not much of a difference so far...,[This review was collected as part of a promotion.] I finally got a chance to use this. I used my spreader set on the suggested settings first then fiddled with it and it worked better on setting 4. It has only been a week but to be very honest and it may be the extreme heat wave I notice no difference in the grass.,syndicated reviews,19.98,3,0,0,0,Yes,[this review was collected as part of a promotion.] i finally got a chance to use this. i used my spreader set on the suggested settings first then fiddled with it and it worked better on setting 4. it has only been a week but to be very honest and it may be the extreme heat wave i notice no difference in the grass.,6/29/2022,64,,0.0,0.0,0.0,0.0,positive,,,,,0.6872810125350952,other,"('', '', '', '', 'other')"
250,Garden,141320,Alaska 5-1-1 Fish Fertilizer 32oz bottle (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,100131259,202949934,Yes,2022-06-23T00:00:00,2022,6,25,"Smells like catfish bait, plants love it!",...just dont get it on ya.,organic reviews,10.77,5,0,0,0,No,...just dont get it on ya.,6/23/2022,6,,0.0,0.0,0.0,0.0,negative,,,,,0.6606446504592896,other,"('', '', '', '', 'other')"
251,Garden,100206,Alaska 5-1-1 Fish Fertilizer 5 Gal Bucket (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,202949934,202949934,Yes,2022-04-20T00:00:00,2022,4,16,Excellent product it worked on the spot...,Excellent product it worked on the spot,organic reviews,99.97,5,0,0,0,No,excellent product it worked on the spot,4/20/2022,7,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9988731741905212,,"('', 'efficient', 'effective', 'ease of use', '')"
252,Garden,76047,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),http://www.homedepot.com/p/202949934,Homedepot,PenningtonFertilizer,100211859,202949934,Yes,2022-03-08T00:00:00,2022,3,10,"If you buy this please use a little of this. It seems to work well in getting my plants to look greener and better health. I do recommend this, I just dont like the smell and make sure your pets do not go by this cause they would love to dig or whatever",Really smells fishy!,organic reviews,24.99,4,0,0,0,No,really smells fishy!,3/8/2022,3,,0.0,0.0,0.0,0.0,negative,,,,,0.655171275138855,other,"('', '', '', '', 'other')"
253,Garden,78006,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),https://www.amazon.com/dp/B002RH0B26,Amazon,PenningtonFertilizer,B002RH0B26,B002RH0B26,No,2022-03-23T00:00:00,2022,3,12,Good fertilizer,Growing vegetables,organic reviews,0.0,5,0,0,0,No,growing vegetables,3/23/2022,2,,0.0,0.0,0.0,0.0,neutral,,,effective,,0.8042234182357788,,"('', '', 'effective', '', '')"
254,Garden,140791,Ironite 1-0-1 3lb bag,http://www.homedepot.com/p/205602145,Homedepot,PenningtonFertilizer,205602145,205602145,No,2022-06-27T00:00:00,2022,6,26,Works great!,"[This review was collected as part of a promotion.] The Ironite spread really easily, thankfully! When I do yard work, I dont want to drive myself crazy with hard to use products, so first and foremost- very easy to use! Parts of the yard are brown and gross, partially due to this crazy heat and not enough rain, but also clay, clay, clay. I used the Ironite and it really does look better in just a week! I read it helps with water retention as well, which is necessary because I am starting to think we are living in the dust bowl.",syndicated reviews,0.0,5,0,0,0,Yes,"[this review was collected as part of a promotion.] the ironite spread really easily, thankfully! when i do yard work, i dont want to drive myself crazy with hard to use products, so first and foremost- very easy to use! parts of the yard are brown and gross, partially due to this crazy heat and not enough rain, but also clay, clay, clay. i used the ironite and it really does look better in just a week! i read it helps with water retention as well, which is necessary because i am starting to think we are living in the dust bowl.",6/27/2022,102,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9986534714698792,,"('', 'efficient', 'effective', 'ease of use', '')"
255,Garden,79130,Ironite Mineral Supplement 1-0-1 by Pennington 30lb bag ,http://www.homedepot.com/p/205561089,Homedepot,PenningtonFertilizer,206441318,205561089,Yes,2022-04-02T00:00:00,2022,4,13,Have used for a long time works so good!...,Have used for a long time works so good!,organic reviews,28.98,5,0,0,0,No,have used for a long time works so good!,4/2/2022,9,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9974667429924011,,"('', 'efficient', 'effective', 'ease of use', '')"
256,Garden,58949,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260119,50260121,Yes,2021-08-23T00:00:00,2021,8,34,Jealous Neighbors,I love the way Ironite makes my grass so beautiful and green,organic reviews,18.98,5,0,0,1,No,i love the way ironite makes my grass so beautiful and green,8/23/2021,12,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9957676529884338,,"('', 'efficient', 'effective', '', '')"
257,Garden,32,Ironite Plus Lawn & Plant Food 3lb resealable bag,https://www.amazon.com/dp/B0030BNI8W,Amazon,PenningtonFertilizer,B0030BNI8W,B0030BNI8W,No,2021-08-14T00:00:00,2021,8,32,Theres nothing wrong with the product,"however, I should have done a price comparison before buying. This product sells for less than half at the local store. Im sure its a wonderful product for plants and grass. Ill be buying this at the local Home Depot/Lowes.",organic reviews,0.0,4,0,0,1,No,"however, i should have done a price comparison before buying. this product sells for less than half at the local store. im sure its a wonderful product for plants and grass. ill be buying this at the local home depot/lowes.",8/14/2021,40,,0.0,0.0,0.0,0.0,positive,cost,,effective,,0.9679398536682129,,"('cost', '', 'effective', '', '')"
258,Garden,110013,Pennington UltraGreen Lawn Fertilizer 30-0-4,https://www.amazon.com/dp/B07N29CHQ1,Amazon,PenningtonFertilizer,B07N29CHQ1,B07N29CHQ1,No,2022-04-29T00:00:00,2022,4,17,Works so far,I used a hand spreader and did a light spread over my front yard. Its been awhile since putting down any fertilizer. We have had quite a bit of rain and my yard is greening up. I will be putting down a little more since we are expecting more rain. So far I have not been disappointed. My grass is growing like crazy and its much greener. No problems with burning applying this in late spring while weather is still cooler and we have plenty of rain.,organic reviews,17.82,4,0,0,0,No,i used a hand spreader and did a light spread over my front yard. its been awhile since putting down any fertilizer. we have had quite a bit of rain and my yard is greening up. i will be putting down a little more since we are expecting more rain. so far i have not been disappointed. my grass is growing like crazy and its much greener. no problems with burning applying this in late spring while weather is still cooler and we have plenty of rain.,4/29/2022,87,,0.0,0.0,0.0,0.0,positive,cost,efficient,effective,ease of use,0.9945302605628967,,"('cost', 'efficient', 'effective', 'ease of use', '')"
259,Garden,7297,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),http://www.homedepot.com/p/t/100211859,Homedepot,PenningtonFertilizer,100211859,202949934,Yes,2021-06-01T00:00:00,2021,6,22,Use it on all my perinials...,Use it on all my perinials,organic reviews,24.99,5,0,0,0,No,use it on all my perinials,6/1/2021,6,,0.0,0.0,0.0,0.0,neutral,,efficient,effective,ease of use,0.9815004467964172,,"('', 'efficient', 'effective', 'ease of use', '')"
260,Garden,72540,Alaska 5-1-1 Fish Fertilizer 1 Gal (concentrate),https://www.walmart.com//ip/Alaska-Fish-Emulsion-Fertilizer-and-Plant-Food-1-Gallon/17757317?selected=true,Walmart,PenningtonFertilizer,17757317,17757317,No,2022-01-11T00:00:00,2022,1,2,Effective but smelly!,"The fertilizer makes good results. My plant vegetables grew healthy and i can results in just a week or two. However, the only thing I dont like is the very strong fish smell. I couldnt stand the smell. Wish it smells a little bit friendly to the user and doesnt require me to use facemask when i use it. Overall, its a good fertilizer.",organic reviews,18.88,4,0,0,0,No,"the fertilizer makes good results. my plant vegetables grew healthy and i can results in just a week or two. however, the only thing i dont like is the very strong fish smell. i couldnt stand the smell. wish it smells a little bit friendly to the user and doesnt require me to use facemask when i use it. overall, its a good fertilizer.",1/11/2022,64,,0.0,0.0,0.0,0.0,positive,,efficient,effective,,0.9981396794319153,,"('', 'efficient', 'effective', '', '')"
261,Garden,18280,Ironite Plus Lawn & Garden Spray 7-0-1,http://www.homedepot.com/p/t/300274489,Homedepot,PenningtonFertilizer,300274489,300274489,No,2021-07-09T00:00:00,2021,7,27,did not do anything for my lawn...,did not do anything for my lawn,organic reviews,13.66,1,0,0,0,No,did not do anything for my lawn,7/9/2021,7,,0.0,0.0,0.0,0.0,negative,,,,,0.4711840748786926,other,"('', '', '', '', 'other')"
262,Garden,11692,Alaska 0-10-10 Morbloom Fertilizer 1 Gal bottle (concentrate),http://www.homedepot.com/p/t/202817757,Homedepot,PenningtonFertilizer,202817757,202817750,Yes,2021-08-01T00:00:00,2021,8,30,Is the color clear or brown?,"Previous bottles of Morbloom were clear. The latest one I opened was brown, not as dark as the fish emulsion but darker than it was previously. Has the formula changed?",syndicated reviews,17.41,4,0,0,0,No,"previous bottles of morbloom were clear. the latest one i opened was brown, not as dark as the fish emulsion but darker than it was previously. has the formula changed?",8/1/2021,30,,0.0,0.0,0.0,0.0,neutral,,,,,0.5892037749290466,other,"('', '', '', '', 'other')"
263,Garden,22914,Ironite Mineral Supplement 1-0-1 by Pennington 30lb bag ,http://www.homedepot.com/p/t/206441318,Homedepot,PenningtonFertilizer,206441318,205561089,Yes,2021-07-17T00:00:00,2021,7,28,Love it! It works great....,Love it! It works great.,organic reviews,28.98,5,0,0,0,No,love it! it works great.,7/17/2021,5,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.999069333076477,,"('', 'efficient', 'effective', 'ease of use', '')"
264,Garden,143838,Ironite Mineral Supplement 1-0-1 by Pennington 15lb bag ,https://www.lowes.com/pd/Ironite-15-lb-Improves-Soil-Structure/50260119,Lowes,PenningtonFertilizer,50260119,50260121,Yes,2022-06-23T00:00:00,2022,6,25,Ironite,[This review was collected as part of a promotion.] I liked how this product helped my yard. My grass is starting to look alot healthier.,syndicated reviews,19.98,5,1,0,0,Yes,[this review was collected as part of a promotion.] i liked how this product helped my yard. my grass is starting to look alot healthier.,6/23/2022,25,,0.0,0.0,0.0,0.0,positive,,efficient,effective,ease of use,0.9985788464546204,,"('', 'efficient', 'effective', 'ease of use', '')"
265,Garden,143790,"Pennington Smart Patch Sun & Shade Mix, 35 lb",https://www.lowes.com/pd/Pennington-Smart-Patch-30-lbs-Sun-and-Shade-Lawn-Repair-Mix/5013046123,Lowes,PenningtonFertilizer,5013187821,5013046123,Yes,2022-06-25T00:00:00,2022,6,25,not very good,used it all up on bare spot and maybe 10% came out.  Never buy it again,organic reviews,46.96,1,0,0,0,No,used it all up on bare spot and maybe 10% came out.  never buy it again,6/25/2022,17,,0.0,0.0,0.0,0.0,negative,cost,efficient,effective,ease of use,0.9418825507164001,,"('cost', 'efficient', 'effective', 'ease of use', '')"
