,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count
7086,Garden,66946,Pennington Select Black Oil Sunflower Seed 10lb,https://www.walmart.com//ip/Pennington-Select-Black-Oil-Sunflower-Seed-Wild-Bird-Feed-10-lb-Bag/44496032?selected=true,Walmart,PenningtonBird,44496032,44496032,No,2021-11-15T00:00:00,2021,11,46,Wild bird sunflower seeds,Ive priced many other sunflower seeds and these are the best lowest cost I found. The birds and squirrels love these sunflower seeds.,organic reviews,9.4,5,0,0,0,No,ive priced many other sunflower seeds and these are the best lowest cost i found. the birds and squirrels love these sunflower seeds.,2021-11-15,23
26448,Garden,142380,Pennington Premium 40 lbs. Birder's Seed Blend Bird Food,http://www.homedepot.com/p/312026385,Homedepot,PenningtonBird,312026379,312026385,Yes,2022-06-15T00:00:00,2022,6,24,"Nice birdeseed mix, but pricey",I purchased this birdeseed mix because the lower priced one was not available.  It is heavily laced with sunflower seeds which I really didnt need (I already have my own supply.) which made the price higher than I would have liked to pay.,organic reviews,24.98,4,0,0,0,No,i purchased this birdeseed mix because the lower priced one was not available.  it is heavily laced with sunflower seeds which i really didnt need (i already have my own supply.) which made the price higher than i would have liked to pay.,2022-06-15,44
11758,Garden,73421,22.5 lbs. Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026398,312026384,Yes,2022-02-01T00:00:00,2022,2,5,Birds seem to love it....,Birds seem to love it.,organic reviews,22.98,5,0,0,0,No,birds seem to love it.,2022-02-01,5
16329,Garden,101989,Pennington Cedar Dual Squirrel Feeder,https://www.walmart.com//ip/Pennington-Cedar-Dual-Squirrel-Feeder/192695373?selected=true,Walmart,PenningtonBird,192695373,192695373,No,2022-04-23T00:00:00,2022,4,16,Squirrel feed,I received product reimbursement in exchange for my honest review.Its a cute rustic feeder. The wood edges are a little rough and the back wood may split based on the pending split already. But overall would make a good feeder for a camp or rustic garden.,organic reviews,12.84,3,0,0,0,No,i received product reimbursement in exchange for my honest review.its a cute rustic feeder. the wood edges are a little rough and the back wood may split based on the pending split already. but overall would make a good feeder for a camp or rustic garden.,2022-04-23,46
8389,Garden,68261,Pennington Select Sunflower Chips 5lb,https://www.walmart.com//ip/Pennington-Select-Sunflower-Chips-Wild-Bird-Feed-and-Seed-5-lb-Bag/776511338?selected=true,Walmart,PenningtonBird,776511338,776511338,No,2021-08-12T00:00:00,2021,8,32,Great quality,"Clean and natural. I eat them, too. Like the ones in the garden. Safer than roasted/ salted human food.",organic reviews,10.42,5,0,0,0,No,"clean and natural. i eat them, too. like the ones in the garden. safer than roasted/ salted human food.",2021-08-12,19
10307,Garden,71004,Pennington Gray Plastic Hopper Bird Feeder,https://www.walmart.com//ip/Pennington-Gray-Plastic-Hopper-Chickadee-Wild-Bird-Feeder-2-5-lb-Capacity/675610700?selected=true,Walmart,PenningtonBird,675610700,675610700,No,2021-12-26T00:00:00,2021,12,51,Too light-weight?,"I bought this based on the great reviews. This feeder is very light-weight and did not work in our backyard. I dont know if it was the weight of the birds or the windy conditions we have, but the top would come off and the feeder would tilt to one side.",organic reviews,6.78,1,0,0,0,No,"i bought this based on the great reviews. this feeder is very light-weight and did not work in our backyard. i dont know if it was the weight of the birds or the windy conditions we have, but the top would come off and the feeder would tilt to one side.",2021-12-26,51
14533,Garden,80337,Pennington Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026398,312026384,Yes,2022-04-06T00:00:00,2022,4,14,The birds here eat the red millet more than the...,The birds here eat the red millet more than the white millet.  So a different percentage balance would be good.,organic reviews,22.98,4,0,0,0,No,the birds here eat the red millet more than the white millet.  so a different percentage balance would be good.,2022-04-06,21
7090,Garden,66950,Pennington Select Black Oil Sunflower Seed 10lb,https://www.walmart.com//ip/Pennington-Select-Black-Oil-Sunflower-Seed-Wild-Bird-Feed-10-lb-Bag/44496032?selected=true,Walmart,PenningtonBird,44496032,44496032,No,2021-07-18T00:00:00,2021,7,28,Happy birds,Walmart delivered my mdse the same day. Now that was service. Cannot go wrong with Pennington bird seed . Today everyone gets 5 stars.,organic reviews,9.4,5,0,0,0,No,walmart delivered my mdse the same day. now that was service. cannot go wrong with pennington bird seed . today everyone gets 5 stars.,2021-07-18,24
13523,Garden,78196,Pennington Premium 7 lbs. Birder's Seed Blend Bird Food,http://www.homedepot.com/p/312026385,Homedepot,PenningtonBird,312026385,312026385,Yes,2022-03-22T00:00:00,2022,3,12,Birds like it,The assortment of birds in my yard gobble it up!,organic reviews,11.98,5,0,0,0,No,the assortment of birds in my yard gobble it up!,2022-03-22,10
26729,Garden,142661,Pennington Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026398,312026384,Yes,2022-06-08T00:00:00,2022,6,23,Good price relatively speaking but lots of filler that adds...,Good price relatively speaking but lots of filler that adds to the weight--my bag had lots of little sticks/mulch which Ive never seen in bird seed before,organic reviews,22.98,3,0,0,0,No,good price relatively speaking but lots of filler that adds to the weight--my bag had lots of little sticks/mulch which ive never seen in bird seed before,2022-06-08,27
6798,Garden,66636,Pennington Ultra Waste Free Fruits & Nut Blend,https://www.walmart.com//ip/Pennington-Nuts-Fruit-Waste-Free-Bird-Feed-and-Seed-6-lb-Bag/26535519?selected=true,Walmart,PenningtonBird,26535519,26535519,No,2021-11-18T00:00:00,2021,11,46,,Too little fruit and nuts and way too much filler seed.,organic reviews,15.38,1,0,0,0,No,too little fruit and nuts and way too much filler seed.,2021-11-18,11
26638,Garden,142570,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026386,312026384,Yes,2022-06-08T00:00:00,2022,6,23,The birds seem to enjoy the seeds...,The birds seem to enjoy the seeds,organic reviews,13.98,5,0,0,0,No,the birds seem to enjoy the seeds,2022-06-08,7
9854,Garden,70551,Pennington Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026398,312026384,Yes,2021-12-29T00:00:00,2021,12,52,Birds dont like it.,Birds dont like it.,organic reviews,22.98,1,0,0,0,No,birds dont like it.,2021-12-29,4
9775,Garden,70472,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026384,312026384,Yes,2021-12-29T00:00:00,2021,12,52,Good geed for the all the wild birds in our...,Good geed for the all the wild birds in our backyard..,organic reviews,23.48,5,0,0,0,No,good geed for the all the wild birds in our backyard..,2021-12-29,11
11897,Garden,73560,"Pennington Classic Wild Bird Feed and Seed, 20 lb. Bag",https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-20-lb-Bag/17256227?selected=true,Walmart,PenningtonBird,17256227,17256227,Yes,2022-02-04T00:00:00,2022,2,5,Midwest Birds Like It,My backyard birds seem to like it and I am seeing a variety of birds drawn to the food.,organic reviews,12.97,5,0,0,0,No,my backyard birds seem to like it and i am seeing a variety of birds drawn to the food.,2022-02-04,19
17405,Garden,110979,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026386,312026384,Yes,2022-05-04T00:00:00,2022,5,18,Its For the Birds!,Birds Love It.  Not much corn.,organic reviews,13.98,5,0,0,0,No,birds love it.  not much corn.,2022-05-04,7
6626,Garden,66464,Pennington Natural Springs Hummingbird Nectar Ready To Use 64 oz,https://www.walmart.com//ip/Pennington-Natural-Springs-Hummingbird-Food-Ready-to-Use-Nectar-64-oz/16877382?selected=true,Walmart,PenningtonBird,16877382,16877382,No,2021-09-01T00:00:00,2021,9,35,Hummers LOVE it,My hummingbirds LOVE it. I have to refill my feeder daily. I love that its clear and doesnt leave a red stain all over my white railing...those little guys are messy!,organic reviews,5.0,5,0,0,0,No,my hummingbirds love it. i have to refill my feeder daily. i love that its clear and doesnt leave a red stain all over my white railing...those little guys are messy!,2021-09-01,31
15839,Garden,100434,Pennington Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026398,312026384,Yes,2022-04-19T00:00:00,2022,4,16,I have used this bird seed several timesit has many...,I have used this bird seed several timesit has many different types of seeds that please many types of beautiful birds.,organic reviews,22.98,5,0,0,0,No,i have used this bird seed several timesit has many different types of seeds that please many types of beautiful birds.,2022-04-19,21
9761,Garden,70458,Pennington Premium Black Oil Sunflower Bird Seed,https://www.homedepot.com/p/Pennington-20-lbs-Premium-Black-Oil-Sunflower-Bird-Seed-100542057/312026400,Homedepot,PenningtonBird,312026400,312026381,Yes,2021-12-17T00:00:00,2021,12,50,Black oil sunflower seeds work well,Black Oil sunflower seeds seemed fresh and clean of most non-seed material,organic reviews,15.98,5,0,0,0,No,black oil sunflower seeds seemed fresh and clean of most non-seed material,2021-12-17,12
3613,Garden,34359,Pennington Squirrel's Ear Corn Cobs,http://www.homedepot.com/p/t/312026376,Homedepot,PenningtonBird,312026376,312026376,No,2021-10-16T00:00:00,2021,10,41,Squirrels,Squirrels love corn!! They even take the vobs away!!,organic reviews,8.98,5,0,0,0,No,squirrels love corn!! they even take the vobs away!!,2021-10-16,9
3028,Garden,29458,Pennington Ultimate 7 lbs. Songbird Food Seed Blend,http://www.homedepot.com/p/t/312026373,Homedepot,PenningtonBird,312026373,312026373,No,2021-06-02T00:00:00,2021,6,22,Birds leave a mess. Better to get feed that is...,Birds leave a mess. Better to get feed that is 100 percent edible.,organic reviews,14.98,2,0,0,0,No,birds leave a mess. better to get feed that is 100 percent edible.,2021-06-02,13
12117,Garden,74032,Pennington 10 lbs. Premium Wild Finch Bird Food,http://www.homedepot.com/p/312026387,Homedepot,PenningtonBird,312026387,312026387,No,2022-02-22T00:00:00,2022,2,8,This quality bird seed is the one my backyard birds...,This quality bird seed is the one my backyard birds prefer,organic reviews,13.48,5,0,0,0,No,this quality bird seed is the one my backyard birds prefer,2022-02-22,11
11571,Garden,73234,11 lbs. Premium Black Oil Sunflower Bird Seed Bucket,http://www.homedepot.com/p/312026381,Homedepot,PenningtonBird,312026401,312026381,Yes,2022-02-09T00:00:00,2022,2,6,VERY PLEASED - WE USE THIS TO IMPROVE THE SEED...,VERY PLEASED - WE USE THIS TO IMPROVE THE SEED MIX WE PUT OUT. WILL REPURCHASE,organic reviews,20.98,5,0,0,0,No,very pleased - we use this to improve the seed mix we put out. will repurchase,2022-02-09,16
10252,Garden,70949,Pennington Select Black Oil Sunflower Seed 10lb,https://www.walmart.com//ip/Pennington-Select-Black-Oil-Sunflower-Seed-Wild-Bird-Feed-10-lb-Bag/44496032?selected=true,Walmart,PenningtonBird,44496032,44496029,Yes,2021-12-08T00:00:00,2021,12,49,"Good Value, Birds Are Happy",Not the cleanest seeds out there but I have purchased worse brands. There are some small stems within the seed but nothing the birds cant handle. Overall this was a good value considering the price of black oil seeds this year.,organic reviews,8.94,4,0,0,0,No,not the cleanest seeds out there but i have purchased worse brands. there are some small stems within the seed but nothing the birds cant handle. overall this was a good value considering the price of black oil seeds this year.,2021-12-08,41
6939,Garden,66799,Pennington Select Birder's Blend 10lb,https://www.walmart.com//ip/Pennington-Select-Birder-s-Blend-Wild-Bird-Seed-and-Feed-10-lb-Bag/747667879?selected=true,Walmart,PenningtonBird,747667879,44496052,No,2021-07-29T00:00:00,2021,7,30,Pennington Select Birders Blend wild bird seed.,"Been using this seed for over 11 years, the birds seem to like it as does the squirrels, ground hogs and rabbits. They sit below the 4 feeders and eat when the birds drop.",organic reviews,12.97,5,0,0,0,No,"been using this seed for over 11 years, the birds seem to like it as does the squirrels, ground hogs and rabbits. they sit below the 4 feeders and eat when the birds drop.",2021-07-29,34
6805,Garden,66643,Pennington Ultra Nut & Fruit Blend Bird Seed 12lb,https://www.walmart.com//ip/Pennington-Ultra-Fruit-Nut-Blend-Wild-Bird-Seed-and-Feed-12-lb-Bag/44496053?selected=true,Walmart,PenningtonBird,44496053,300120465,No,2021-07-25T00:00:00,2021,7,29,,Neighborhood birds love it. The flock is growing.,organic reviews,19.67,5,0,0,0,No,neighborhood birds love it. the flock is growing.,2021-07-25,8
6957,Garden,66817,Pennington Select Birder's Blend 10lb,https://www.walmart.com//ip/Pennington-Select-Birder-s-Blend-Wild-Bird-Seed-and-Feed-10-lb-Bag/747667879?selected=true,Walmart,PenningtonBird,747667879,44496052,No,2021-09-20T00:00:00,2021,9,38,Online picker do not like heavy items,This was in stock yet it was substituted with a 10 lb bag. This happens almost every time I order something heavy. I reported it on my last pick up to Ashley because I ordered pool salt that time. As soon as I picked this order up I walked in the store and there were at least 10-15 bags of 40 lb bird food. If the pickers dont want to pick heavier items then they should not be offered for pickup.,organic reviews,12.97,1,0,0,0,No,this was in stock yet it was substituted with a 10 lb bag. this happens almost every time i order something heavy. i reported it on my last pick up to ashley because i ordered pool salt that time. as soon as i picked this order up i walked in the store and there were at least 10-15 bags of 40 lb bird food. if the pickers dont want to pick heavier items then they should not be offered for pickup.,2021-09-20,81
3192,Garden,31037,Pennington Premium 7 lbs. Birder's Seed Blend Bird Food,http://www.homedepot.com/p/t/312026385,Homedepot,PenningtonBird,312026385,312026385,Yes,2021-07-16T00:00:00,2021,7,28,Our birds love it wish we could bring some more...,Our birds love it wish we could bring some more unusual birds to our feeders.,organic reviews,11.98,5,0,0,0,No,our birds love it wish we could bring some more unusual birds to our feeders.,2021-07-16,15
7186,Garden,67046,Pennington Select Black Oil Sunflower Seed 10lb,https://www.walmart.com//ip/Pennington-Select-Black-Oil-Sunflower-Seed-Wild-Bird-Feed-10-lb-Bag/44496032?selected=true,Walmart,PenningtonBird,44496032,44496032,No,2021-06-22T00:00:00,2021,6,25,Fantastic product,Great product for the price.,organic reviews,9.4,5,0,0,0,No,great product for the price.,2021-06-22,5
1300,Garden,6789,Pennington Nut and Fruit Treat Bell,http://www.homedepot.com/p/t/204721094,Homedepot,PenningtonBird,204721094,204721094,No,2021-07-28T00:00:00,2021,7,30,"All the birds love it! Woodpeckers, blue jays, titmouse, chickadees :)","All the birds love it! Woodpeckers, blue jays, titmouse, chickadees :)",organic reviews,0.0,5,0,0,0,No,"all the birds love it! woodpeckers, blue jays, titmouse, chickadees :)",2021-07-28,11
3267,Garden,31493,Pennington Premium Black Oil Sunflower Bird Seed,http://www.homedepot.com/p/t/312026381,Homedepot,PenningtonBird,312026381,312026381,Yes,2021-09-22T00:00:00,2021,9,38,The birds seem to really like this product.  We...,The birds seem to really like this product.  We have been feeding it to them for some time along with regular bird seed.,organic reviews,12.98,5,0,0,0,No,the birds seem to really like this product.  we have been feeding it to them for some time along with regular bird seed.,2021-09-22,24
28493,Garden,150406,Pennington Select Sunflower Chips 5lb,https://www.walmart.com//ip/Pennington-Select-Sunflower-Chips-Wild-Bird-Feed-and-Seed-5-lb-Bag/776511338?selected=true,Walmart,PenningtonBird,776511338,776511338,No,2022-05-27T00:00:00,2022,5,21,Best Bird Food for the wild bords!,"This is the only bird feed my wild birds will eat, Cardinals, blue birds, woodpeckers, gold finch, turtle doves, many others but do not know the names, they cannot seem to get enough of it! If you want more birds coming to your feeder, this is what you need to buy!",organic reviews,12.98,5,0,0,0,No,"this is the only bird feed my wild birds will eat, cardinals, blue birds, woodpeckers, gold finch, turtle doves, many others but do not know the names, they cannot seem to get enough of it! if you want more birds coming to your feeder, this is what you need to buy!",2022-05-27,51
8326,Garden,68198,Pennington Select Wild Finch Blend,https://www.walmart.com//ip/Pennington-Select-Wild-Finch-Blend-Wild-Bird-Seed-and-Feed-10-Pounds/17163378?selected=true,Walmart,PenningtonBird,17163378,17163378,No,2021-06-19T00:00:00,2021,6,24,,Birds are not too fond of it.,organic reviews,12.97,3,0,0,0,No,birds are not too fond of it.,2021-06-19,7
12171,Garden,74086,Pennington Premium Black Oil Sunflower Bird Seed,http://www.homedepot.com/p/312026381,Homedepot,PenningtonBird,312026400,312026381,Yes,2022-02-22T00:00:00,2022,2,8,Black oil sunflower seed- 20 lb,"Seems to have less ""trash"" than other brands Ive purchased. Decent price and the local birds love it! Will buy it again.",organic reviews,15.98,5,0,0,0,No,"seems to have less ""trash"" than other brands ive purchased. decent price and the local birds love it! will buy it again.",2022-02-22,22
6405,Garden,66243,Pennington Classic Wild Bird Feed 20lb,https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-20-lb-Bag/17256227?selected=true,Walmart,PenningtonBird,17256227,16794608,Yes,2021-06-03T00:00:00,2021,6,22,All varieties of birds enjoy this bird seed,My birds LOVE this variety of bird seed! It brings in the smaller birds earlier in the day and late afternoon the bigger birds come by! All varieties of birds seems to enjoy this bird seed!,organic reviews,10.97,5,0,0,0,No,my birds love this variety of bird seed! it brings in the smaller birds earlier in the day and late afternoon the bigger birds come by! all varieties of birds seems to enjoy this bird seed!,2021-06-03,36
6684,Garden,66522,Pennington Cedar Hanging 2 in 1 Bird Bath/Feeder,https://www.walmart.com//ip/Pennington-Cedar-2-in-1-Wild-Bird-Bath-and-Wild-Bird-Feeder-4-lb-Capacity/32800939?selected=true,Walmart,PenningtonBird,32800939,32800939,No,2021-06-22T00:00:00,2021,6,25,Cheap and useless,This was missing parts and they want to recharge me in order to resend with the applicable parts. I might as well just go buy another feeder from the store and throw this one in the trash. Its completely useless. Do not order this.,organic reviews,8.99,1,0,0,0,No,this was missing parts and they want to recharge me in order to resend with the applicable parts. i might as well just go buy another feeder from the store and throw this one in the trash. its completely useless. do not order this.,2021-06-22,44
10704,Garden,72296,Pennington Premium Black Oil Sunflower Bird Seed Bucket,http://www.homedepot.com/p/312026381,Homedepot,PenningtonBird,312026401,312026381,Yes,2022-01-20T00:00:00,2022,1,3,Attracts birds and is nutritious,"The birds, including chickadees, tufted titmouse, cardinal and mourning dove love this seed, and it is more nutritious for them than cornmeal or cornmeal and sunflower mix. Its easy to handle, filling the feeder. And sunflower seed, just one seed works great in my HavaHart and my Press N Set mousetraps, again easy to handle and much more tidy than peanut butter. This sunflower seed attracts birds and is nutritious.",organic reviews,20.98,5,0,0,0,No,"the birds, including chickadees, tufted titmouse, cardinal and mourning dove love this seed, and it is more nutritious for them than cornmeal or cornmeal and sunflower mix. its easy to handle, filling the feeder. and sunflower seed, just one seed works great in my havahart and my press n set mousetraps, again easy to handle and much more tidy than peanut butter. this sunflower seed attracts birds and is nutritious.",2022-01-20,70
10720,Garden,72312,Pennington Premium Black Oil Sunflower Bird Seed,http://www.homedepot.com/p/312026381,Homedepot,PenningtonBird,312026400,312026381,Yes,2022-01-12T00:00:00,2022,1,2,attracted birds immediate in cold and snowy December....,attracted birds immediate in cold and snowy December.,organic reviews,15.98,5,0,0,0,No,attracted birds immediate in cold and snowy december.,2022-01-12,8
10386,Garden,71083,Pennington Ultra Nut & Fruit Blend Bird Seed 12lb,https://www.walmart.com//ip/Pennington-Ultra-Fruit-Nut-Blend-Wild-Bird-Seed-and-Feed-12-lb-Bag/44496053?selected=true,Walmart,PenningtonBird,44496053,300120465,Yes,2021-12-13T00:00:00,2021,12,50,The Birds Love It,It is great bird seed with lots of nuts.,organic reviews,19.67,5,0,0,0,No,it is great bird seed with lots of nuts.,2021-12-13,9
3359,Garden,31786,Pennington Premium Black Oil Sunflower Bird Seed,http://www.homedepot.com/p/t/312026381,Homedepot,PenningtonBird,312026381,312026381,Yes,2021-06-09T00:00:00,2021,6,23,Birds love the sunflower seed....,Birds love the sunflower seed.,organic reviews,12.98,5,0,0,0,No,birds love the sunflower seed.,2021-06-09,5
12845,Garden,76121,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026384,312026384,Yes,2022-03-09T00:00:00,2022,3,10,15 plus years with Pennington bird seed,"Pennington is my favorite birdseed.  Its not filled with sunflowerseeds that the little sparrows and finches cant eat. It does have sunflower seeds, but it has lots of small grain seed too. I buy Pennington as much as I can.",organic reviews,23.48,5,0,0,0,No,"pennington is my favorite birdseed.  its not filled with sunflowerseeds that the little sparrows and finches cant eat. it does have sunflower seeds, but it has lots of small grain seed too. i buy pennington as much as i can.",2022-03-09,41
11729,Garden,73392,22.5 lbs. Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026398,312026384,Yes,2022-02-08T00:00:00,2022,2,6,Good purchase,Excellent. Glad it does not contain corn.,organic reviews,22.98,5,0,0,0,No,excellent. glad it does not contain corn.,2022-02-08,7
12715,Garden,75183,Pennington Classic Wild Bird Feed 10lb,https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-10-lb-Bag/26841809?selected=true,Walmart,PenningtonBird,26841809,16794608,Yes,2022-03-03T00:00:00,2022,3,9,Great winter feed.,"Birds love this.The only problem is, squirels go to great lengths to get at this seed..",organic reviews,8.17,5,0,0,0,No,"birds love this.the only problem is, squirels go to great lengths to get at this seed..",2022-03-03,16
18673,Garden,130052,Pennington Planter Hummingbird Feeder (2 pack),https://www.amazon.com/dp/B016VNX21S,Amazon,PenningtonBird,B016VNX21S,B016VNX21S,No,2022-05-29T00:00:00,2022,5,21,Easy,Birds like it,organic reviews,6.9,5,0,0,0,No,birds like it,2022-05-29,3
11536,Garden,73199,Premium 10 lbs. Black Oil Sunflower Bird Seed,http://www.homedepot.com/p/312026381,Homedepot,PenningtonBird,312026381,312026381,Yes,2022-02-02T00:00:00,2022,2,5,"Very happy with this. All birds seem to love it,...","Very happy with this. All birds seem to love it, even the little finches. Will continue to purches.",organic reviews,12.98,5,0,0,0,No,"very happy with this. all birds seem to love it, even the little finches. will continue to purches.",2022-02-02,18
28156,Garden,150068,Pennington Cedar Bluebird House,https://www.walmart.com//ip/Pennington-Cedar-Bluebird-Wild-Bird-House-1-Pack/20713363?selected=true,Walmart,PenningtonBird,20713363,20713363,No,2022-06-12T00:00:00,2022,6,23,Pennington?,ok house. nice cedar But..be aware important features are missing. No predator guard to protect birds/nest and no fledgling skerfs. Also locations listed for placement dont protect from predators.,organic reviews,11.56,3,0,0,0,No,ok house. nice cedar but..be aware important features are missing. no predator guard to protect birds/nest and no fledgling skerfs. also locations listed for placement dont protect from predators.,2022-06-12,29
26585,Garden,142517,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026384,312026384,Yes,2022-06-01T00:00:00,2022,6,22,Birds love it,Great price and all my wild birds loved it.,organic reviews,24.48,5,0,0,0,No,great price and all my wild birds loved it.,2022-06-01,9
26438,Garden,142370,Pennington Ultimate Nut and Fruit Bird Seed Blend,http://www.homedepot.com/p/312026396,Homedepot,PenningtonBird,312026396,312026396,Yes,2022-06-15T00:00:00,2022,6,24,Birds and squirrels love it...,Birds and squirrels love it,organic reviews,15.98,5,0,0,0,No,birds and squirrels love it,2022-06-15,5
11707,Garden,73370,20 lbs. Wild Bird Seed Food,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026386,312026384,Yes,2022-02-15T00:00:00,2022,2,7,Pennington Seeds are for the Birds,"The birds show up every morning for their breakfast.  Mourning doves, cardinals, house sparrows, and juncos!",organic reviews,12.98,4,0,0,0,No,"the birds show up every morning for their breakfast.  mourning doves, cardinals, house sparrows, and juncos!",2022-02-15,17
6446,Garden,66284,Pennington Classic Wild Bird Feed 20lb,https://www.walmart.com//ip/Pennington-Classic-Wild-Bird-Feed-and-Seed-20-lb-Bag/17256227?selected=true,Walmart,PenningtonBird,17256227,16794608,Yes,2021-07-31T00:00:00,2021,7,30,Its for the birds!,Didnt buy this either.  Another hack on my list. Im sure it is a good product birds will eat about anything.,organic reviews,10.97,1,0,0,0,No,didnt buy this either.  another hack on my list. im sure it is a good product birds will eat about anything.,2021-07-31,22
6954,Garden,66814,Pennington Select Birder's Blend 10lb,https://www.walmart.com//ip/Pennington-Select-Birder-s-Blend-Wild-Bird-Seed-and-Feed-10-lb-Bag/747667879?selected=true,Walmart,PenningtonBird,747667879,44496052,No,2021-10-31T00:00:00,2021,10,43,A  Positive : Birds Delight,"Nothing to dislike... Ive been using this make/type of birdseed for ages now;and the only problem I have is that I cant get enough of it!  The birds must send out text messages (or ""Twitter"" messages"" as soon as I fill up the feeders - because it seems like within minutes the area at the back of my house looks like an aviary.",organic reviews,12.97,5,0,0,0,No,"nothing to dislike... ive been using this make/type of birdseed for ages now;and the only problem i have is that i cant get enough of it!  the birds must send out text messages (or ""twitter"" messages"" as soon as i fill up the feeders - because it seems like within minutes the area at the back of my house looks like an aviary.",2021-10-31,64
16341,Garden,102001,Pennington Ready-to-Use Hummingbird Food 64oz,https://www.walmart.com//ip/Pennington-Ready-to-Use-Hummingbird-Food-No-Artificial-Dye-64-oz/471014069?selected=true,Walmart,PenningtonBird,471014069,471014069,No,2022-04-19T00:00:00,2022,4,16,Quick and easy to use,"I received product reimbursement in exchange for my honest review. I did not read the package before I bought this but I did think it was a concentrate when I originally bought it. But no water needed! Very easy to pour into the feeder, and Ive already seen a handful of hummingbirds in the two days Ive had it out. Me and my cat hope they tell all their friends about how good it is so they keep coming back!",organic reviews,5.74,5,0,0,0,No,"i received product reimbursement in exchange for my honest review. i did not read the package before i bought this but i did think it was a concentrate when i originally bought it. but no water needed! very easy to pour into the feeder, and ive already seen a handful of hummingbirds in the two days ive had it out. me and my cat hope they tell all their friends about how good it is so they keep coming back!",2022-04-19,80
14453,Garden,80257,Pennington Premium 7 lbs. Birder's Seed Blend Bird Food,http://www.homedepot.com/p/312026385,Homedepot,PenningtonBird,312026385,312026385,Yes,2022-04-05T00:00:00,2022,4,14,The neighborhood birds loved it! We had a few colorful...,The neighborhood birds loved it! We had a few colorful birds pay a visit and are enjoying watching them from our patio.,organic reviews,11.98,5,0,0,0,No,the neighborhood birds loved it! we had a few colorful birds pay a visit and are enjoying watching them from our patio.,2022-04-05,22
21067,Garden,132815,Pennington Wild Bird Food Blend Bucket,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026398,312026384,Yes,2022-05-12T00:00:00,2022,5,19,"A little pricey, but I wanted the bucket...","A little pricey, but I wanted the bucket",organic reviews,22.98,4,0,0,0,No,"a little pricey, but i wanted the bucket",2022-05-12,8
12625,Garden,75093,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026384,312026384,Yes,2022-03-04T00:00:00,2022,3,9,Attracts lots of birds...,Attracts lots of birds,organic reviews,23.48,5,0,0,0,No,attracts lots of birds,2022-03-04,4
28153,Garden,150065,Pennington Cedar Bluebird House,https://www.walmart.com//ip/Pennington-Cedar-Bluebird-Wild-Bird-House-1-Pack/20713363?selected=true,Walmart,PenningtonBird,20713363,20713363,No,2022-05-22T00:00:00,2022,5,20,Birds love this,Installed the house on a tree 3 days ago and we already have a whole bird nest and 5 blue eggs in there .may have something to do with the bad weather and storms we had recently. Cant wait to see what birds come out of the blue eggs.,organic reviews,11.56,5,0,0,0,No,installed the house on a tree 3 days ago and we already have a whole bird nest and 5 blue eggs in there .may have something to do with the bad weather and storms we had recently. cant wait to see what birds come out of the blue eggs.,2022-05-22,49
26758,Garden,142690,Pennington Wild Bird Food,http://www.homedepot.com/p/312026384,Homedepot,PenningtonBird,312026390,312026384,Yes,2022-06-08T00:00:00,2022,6,23,The birds seem to enjoy the seeds...,The birds seem to enjoy the seeds,organic reviews,10.48,5,0,0,0,No,the birds seem to enjoy the seeds,2022-06-08,7
15392,Garden,90676,Pennington Ultra Songbird Blend 5lb,https://www.walmart.com//ip/Pennington-Ultra-Songbird-Blend-Wild-Bird-Feed-and-Seed-5-lb-Bag/753880875?selected=true,Walmart,PenningtonBird,753880875,26535520,Yes,2022-04-11T00:00:00,2022,4,15,Awesome,"Awesome songbid feed, the cardinals love it",organic reviews,8.44,5,0,0,0,No,"awesome songbid feed, the cardinals love it",2022-04-11,7
