,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use ,effectiveness,efficiency
1800,Garden,14398,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-24T00:00:00,2021,6,25,"Product works as well as other snail granules, however, ...","Product works as well as other snail granules, however,  I hate the box its  in..it ends up collapsing  and makes it difficult to sprinkle Product out.  Need to pour into a cup then sprinkle around plants.",organic reviews,7.64,3,0,0,0,No,"product works as well as other snail granules, however,  i hate the box its  in..it ends up collapsing  and makes it difficult to sprinkle product out.  need to pour into a cup then sprinkle around plants.",6/24/21,40,,,,,
1810,Garden,14465,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-07-24T00:00:00,2021,7,29,It took a night to kill all the snails in my garden-about 30 of them. I used the whole box and sp...,"It took a night to kill all the snails in my garden-about 30 of them. I used the whole box and spread the bait all over the garden. Worked like a charm. Switched the sprinklers timer to morning as well....evening watering may have encouraged those guys to multiply overnight...so far, absolutely so good a couple of weeks after the annihilation.",organic reviews,7.64,5,0,0,0,No,"it took a night to kill all the snails in my garden-about 30 of them. i used the whole box and spread the bait all over the garden. worked like a charm. switched the sprinklers timer to morning as well....evening watering may have encouraged those guys to multiply overnight...so far, absolutely so good a couple of weeks after the annihilation.",7/24/21,60,,,,,
14851,Garden,90135,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-04-14T00:00:00,2022,4,15,First application doesnt seen to have had much effect....,First application doesnt seen to have had much effect.,organic reviews,23.97,3,0,0,0,No,first application doesnt seen to have had much effect.,4/14/22,9,,,,,
24273,Garden,140203,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-05T00:00:00,2022,6,22,Effective snail control,Not effected by water!,organic reviews,25.98,5,0,0,0,No,not effected by water!,6/5/22,4,,,,,
25570,Garden,141502,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-08T00:00:00,2022,6,23,The only product Ive ever used that Kills slugs. ...,The only product Ive ever used that Kills slugs.  My garden is beautiful thanks to Corrys!,organic reviews,23.97,5,0,0,0,No,the only product ive ever used that kills slugs.  my garden is beautiful thanks to corrys!,6/8/22,17,,,,,
24280,Garden,140210,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-24T00:00:00,2022,6,25,bugs begone,must be working fine have not seen any evidence of leaf damage or dead snails or slugs,organic reviews,25.98,5,0,0,0,No,must be working fine have not seen any evidence of leaf damage or dead snails or slugs,6/24/22,17,,,,,
11465,Garden,73128,1.75 lbs. Slug and Snail Killer,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-02-15T00:00:00,2022,2,7,Corrys does a decent job of removing slugs and snails....,Corrys does a decent job of removing slugs and snails.,organic reviews,7.97,4,0,0,0,No,corrys does a decent job of removing slugs and snails.,2/15/22,10,,,,,
25548,Garden,141480,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-01T00:00:00,2022,6,22,Work fast and stay away snail from the house...,Work fast and stay away snail from the house,organic reviews,13.97,5,0,0,0,No,work fast and stay away snail from the house,6/1/22,9,,,,,
776,Garden,5243,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-10-02T00:00:00,2021,10,39,Effective Against Slugs,"VERY effective against slugs. I live in Florida and was overrun, two applications of Slug and Snail Killer solved the problem. And its completely non-toxic to everything but slugs/snails. Highly recommended. Only 4 stars because there was a lot of unusable dust in my last two boxes.",organic reviews,11.96,4,0,0,1,No,"very effective against slugs. i live in florida and was overrun, two applications of slug and snail killer solved the problem. and its completely non-toxic to everything but slugs/snails. highly recommended. only 4 stars because there was a lot of unusable dust in my last two boxes.",10/2/21,47,,,,,
794,Garden,5321,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-06-24T00:00:00,2021,6,25,Not working,"We bought this for our veggies Garden, but is.clearly not working! Slugs keep showing up",organic reviews,11.96,3,0,0,0,No,"we bought this for our veggies garden, but is.clearly not working! slugs keep showing up",6/24/21,15,,,,,
25573,Garden,141505,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-19T00:00:00,2022,6,24,it really works thank you...,it really works thank you,organic reviews,23.97,5,0,0,0,No,it really works thank you,6/19/22,5,,,,,
1833,Garden,14658,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/t/203636434,Homedepot,Corrys,203636434,203636436,Yes,2021-06-02T00:00:00,2021,6,22,This product works great sprinkle a handful at the base...,This product works great sprinkle a handful at the base of the plants and within 1-2 days snails are dead.,organic reviews,11.96,5,0,0,0,No,this product works great sprinkle a handful at the base of the plants and within 1-2 days snails are dead.,6/2/21,20,,,,,
1834,Garden,14695,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-09T00:00:00,2021,6,23,Very effective.  Easy to apply.  Snails disappear within a day or two.  You will find their empty...,Very effective.  Easy to apply.  Snails disappear within a day or two.  You will find their empty shells laying around.,organic reviews,7.64,5,0,0,0,No,very effective.  easy to apply.  snails disappear within a day or two.  you will find their empty shells laying around.,6/9/21,23,,,,,
771,Garden,5229,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-08-31T00:00:00,2021,8,35,Works well,Ive used Corrys in the past and it works as well if not better than the higher price stuff.,organic reviews,11.96,5,0,0,0,No,ive used corrys in the past and it works as well if not better than the higher price stuff.,8/31/21,19,,,,,
787,Garden,5288,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-09-07T00:00:00,2021,9,36,Can see the effect after just one night.,"I didnt know the exact targets of the slugs, so I spread this to entire backyard. In the next morning after I applied this, I can see 20 slugs lying on the grass (I used to see just one or two every week). They didnt have chance to get back to their nest to die.",organic reviews,11.96,5,0,0,0,No,"i didnt know the exact targets of the slugs, so i spread this to entire backyard. in the next morning after i applied this, i can see 20 slugs lying on the grass (i used to see just one or two every week). they didnt have chance to get back to their nest to die.",9/7/21,55,,,,,
791,Garden,5306,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-08-13T00:00:00,2021,8,32,Product not easy to use.,Product not easy to use as the dispensing box completely fell apart and all the pellets went everywhere. I had to dgather them up and tape the dispenser box/container together and funnel the pellets back in it. I would suggest another product so you dont try to sprinkle a few pellets and end up with them all coming out at once.,organic reviews,11.96,1,0,0,0,No,product not easy to use as the dispensing box completely fell apart and all the pellets went everywhere. i had to dgather them up and tape the dispenser box/container together and funnel the pellets back in it. i would suggest another product so you dont try to sprinkle a few pellets and end up with them all coming out at once.,8/13/21,61,,,,,
19992,Garden,131581,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-19T00:00:00,2022,5,20,It helps get rid of snails. It also helps the...,It helps get rid of snails. It also helps the plants stay alive.,organic reviews,13.97,5,0,0,0,No,it helps get rid of snails. it also helps the plants stay alive.,5/19/22,13,,,,,
25514,Garden,141446,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-06-22T00:00:00,2022,6,25,Good Slug bait,I have used Corrys in the past and am very satisfied with the product.,organic reviews,7.97,5,0,0,0,No,i have used corrys in the past and am very satisfied with the product.,6/22/22,14,,,,,
24266,Garden,140196,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-12T00:00:00,2022,6,23,"id recommend, dont try the flavor!!!!!","i like the product because it does the job!!!! thank you, dbk",organic reviews,25.98,5,0,0,0,No,"i like the product because it does the job!!!! thank you, dbk",6/12/22,12,,,,,
14849,Garden,90133,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-04-16T00:00:00,2022,4,15,Corrys slug,It doesnt last in the water.  It dissolve with the water contact and yo have to apply every day,organic reviews,23.97,2,0,0,0,No,it doesnt last in the water.  it dissolve with the water contact and yo have to apply every day,4/16/22,20,,,,,
20014,Garden,131610,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-05-19T00:00:00,2022,5,20,Slug killer,Not sure if it works.,organic reviews,23.97,1,0,0,0,No,not sure if it works.,5/19/22,5,,,,,
19980,Garden,131565,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-25T00:00:00,2022,5,21,Pretty Decent product snails are declining rapidly...,Pretty Decent product snails are declining rapidly,organic reviews,7.97,5,0,0,0,No,pretty decent product snails are declining rapidly,5/25/22,7,,,,,
24272,Garden,140202,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-19T00:00:00,2022,6,24,Easy to use,"I bought this snail killer because I have garden snails that eat my lily buds. I scattered it about the garden and have not had any more losses of the buds. I followed the instructions and appied a second dose after several nights of heavy rain. So far,so good!",organic reviews,25.98,5,0,0,0,No,"i bought this snail killer because i have garden snails that eat my lily buds. i scattered it about the garden and have not had any more losses of the buds. i followed the instructions and appied a second dose after several nights of heavy rain. so far,so good!",6/19/22,49,,,,,
19971,Garden,131554,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-05-12T00:00:00,2022,5,19,Kills slugs,It kills the slugs.It is easy to apply with a spreader.,organic reviews,7.97,5,0,0,0,No,it kills the slugs.it is easy to apply with a spreader.,5/12/22,11,,,,,
1812,Garden,14472,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-07-06T00:00:00,2021,7,27,Worked like a charm. My garden was infested with Slugs...,"Worked like a charm. My garden was infested with Slugs and Snails. Just in one application, I dont see them anywhere!",organic reviews,7.64,5,0,0,0,No,"worked like a charm. my garden was infested with slugs and snails. just in one application, i dont see them anywhere!",7/6/21,21,,,,,
18377,Garden,120013,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-05-09T00:00:00,2022,5,19,Seems to faid away quicker,I have more holes in my hostas usi ng this product. Yet it still works,organic reviews,12.46,4,0,0,0,No,i have more holes in my hostas usi ng this product. yet it still works,5/9/22,15,,,,,
25551,Garden,141483,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-06-22T00:00:00,2022,6,25,Seems to have worked to get rid of my slugs...,Seems to have worked to get rid of my slugs,organic reviews,13.97,5,0,0,0,No,seems to have worked to get rid of my slugs,6/22/22,10,,,,,
6931,Garden,66791,Corry’s Slug & Snail Killer 1.75lb,https://www.walmart.com//ip/Corry-s-Ready-to-Use-Pellets-Slug-and-Snail-Killer-1-75-lbs/35610011?selected=true,Walmart,Corrys,35610011,35610011,No,2021-08-10T00:00:00,2021,8,32,pretty good.,[This review was collected as part of a promotion.] I received this for free from influenster to use and give my honest review. we had a bad grub or slug infestation in both front and back yard. it was horrible. we tried other products last year and didnt have any luck. we used Corrys this time. it helped a little bit. but I still had to have my yard professionally treated. could have just been that our problem was too bad. and possibly our yard was to big. it did work a little bit tho..,organic reviews,8.14,4,0,0,0,Yes,[this review was collected as part of a promotion.] i received this for free from influenster to use and give my honest review. we had a bad grub or slug infestation in both front and back yard. it was horrible. we tried other products last year and didnt have any luck. we used corrys this time. it helped a little bit. but i still had to have my yard professionally treated. could have just been that our problem was too bad. and possibly our yard was to big. it did work a little bit tho..,8/10/21,95,,,,,
15643,Garden,100238,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-04-19T00:00:00,2022,4,16,I use Corrys slug and snail killer as my back...,I use Corrys slug and snail killer as my back up as I usually hand collect as many snails as I can and dispose of in trash.  Corrys is easy to apply and I try to keep it underneath plants so my pets arent eating it.  Corrys does the job.,organic reviews,7.97,4,0,0,0,No,i use corrys slug and snail killer as my back up as i usually hand collect as many snails as i can and dispose of in trash.  corrys is easy to apply and i try to keep it underneath plants so my pets arent eating it.  corrys does the job.,4/19/22,52,,,,,
1813,Garden,14475,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-09T00:00:00,2021,6,23,It seems to be killing the snails and slugs that have been eating and suckling on my plants,It seems to be killing the snails and slugs that have been eating and suckling on my plants,organic reviews,7.64,5,0,0,0,No,it seems to be killing the snails and slugs that have been eating and suckling on my plants,6/9/21,18,,,,,
24285,Garden,140215,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-11T00:00:00,2022,6,23,This stuff is amazing.,"Slugs were eating everything in my vegetable garden, especially my pepper plants and lettuce. I put pans of beer out to catch slugs. Every morning I would wake up to find the pans filled with dead slugs. That was very satisfying, but my plants were still being eaten. I bought this product. Spread it around. Went out two nights later to check for slugs. No slugs. Went out again the next night, no slugs. I really cant believe how well it worked. The pans of beer are still there, but no slugs are in there either. Really amazing product.",organic reviews,25.98,5,0,0,0,No,"slugs were eating everything in my vegetable garden, especially my pepper plants and lettuce. i put pans of beer out to catch slugs. every morning i would wake up to find the pans filled with dead slugs. that was very satisfying, but my plants were still being eaten. i bought this product. spread it around. went out two nights later to check for slugs. no slugs. went out again the next night, no slugs. i really cant believe how well it worked. the pans of beer are still there, but no slugs are in there either. really amazing product.",6/11/22,99,,,,,
24274,Garden,140204,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-06-10T00:00:00,2022,6,23,grat product,works perfect,organic reviews,25.98,5,0,0,0,No,works perfect,6/10/22,2,,,,,
15649,Garden,100244,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-04-20T00:00:00,2022,4,16,Work Great,I have been at war with snails for four years and now i am winning the war.Corrys works very well.,organic reviews,13.97,5,0,0,0,No,i have been at war with snails for four years and now i am winning the war.corrys works very well.,4/20/22,20,,,,,
18379,Garden,120015,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2022-05-07T00:00:00,2022,5,18,Put you mind at ease,Look up LD50 ferric sulphate to learn about the action and safety of the chemical in this product,organic reviews,12.46,5,0,0,0,No,look up ld50 ferric sulphate to learn about the action and safety of the chemical in this product,5/7/22,18,,,,,
13052,Garden,77091,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-03-16T00:00:00,2022,3,11,"They eat curl up in their shell and die, die,...","They eat curl up in their shell and die, die, deadIts that simple.",organic reviews,13.97,4,0,0,0,No,"they eat curl up in their shell and die, die, deadits that simple.",3/16/22,13,,,,,
810,Garden,5374,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-07-13T00:00:00,2021,7,28,The product is good,"The product is good, the price is reasonable, the delivery is fast. The packaging is bad: the cardboard box was torn and its contents were partially poured into a plastic bag. The remedy works perfectly: the slugs began to die on the second day after using this remedy.",organic reviews,11.96,5,0,0,1,No,"the product is good, the price is reasonable, the delivery is fast. the packaging is bad: the cardboard box was torn and its contents were partially poured into a plastic bag. the remedy works perfectly: the slugs began to die on the second day after using this remedy.",7/13/21,48,,,,,
11466,Garden,73129,1.75 lbs. Slug and Snail Killer,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-02-08T00:00:00,2022,2,6,I applied the product just two days ago. I thought...,I applied the product just two days ago. I thought that it would be unreasonable to expect results in that length of time.  Therefore I would prefer to give it a little more time to work before comment on its performance.,organic reviews,7.97,1,0,0,0,No,i applied the product just two days ago. i thought that it would be unreasonable to expect results in that length of time.  therefore i would prefer to give it a little more time to work before comment on its performance.,2/8/22,42,,,,,
229,Garden,2484,Corry’s Slug & Snail Killer 1.75lb,https://www.amazon.com/dp/B001M5CEFQ,Amazon,Corrys,B001M5CEFQ,B001M5CEFQ,No,2021-10-14T00:00:00,2021,10,41,works great,I have so many slugs and I bought this hoping it would get rid of them. Well It sure did. I am a firm beleiver in this product. With in 2 days NO slugs what so ever.,organic reviews,7.48,5,0,0,0,No,i have so many slugs and i bought this hoping it would get rid of them. well it sure did. i am a firm beleiver in this product. with in 2 days no slugs what so ever.,10/14/21,37,,,,,
28161,Garden,150073,Corry’s Slug & Snail Killer 6lb,https://www.walmart.com//ip/Corry-s-Ready-to-Use-Pellets-Slug-and-Snail-Killer-6-lbs/34153434?selected=true,Walmart,Corrys,34153434,34153434,No,2022-05-18T00:00:00,2022,5,20,bird food,"I put this out and around , slugs use it to get a better reach up . The Blue Jays gather it up every time I put it out , I have no idea why . I much prefer the old mix .",syndicated reviews,26,2,0,0,0,No,"i put this out and around , slugs use it to get a better reach up . the blue jays gather it up every time i put it out , i have no idea why . i much prefer the old mix .",5/18/22,43,,,,,
25596,Garden,141528,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-15T00:00:00,2022,6,24,I have used this product for years and it is...,I have used this product for years and it is very effective in controlling slugs.,organic reviews,23.97,5,0,0,0,No,i have used this product for years and it is very effective in controlling slugs.,6/15/22,15,,,,,
14366,Garden,80170,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-04-05T00:00:00,2022,4,14,Slug and Snail killer,I spread this in my garden ... no snail or slug issues since. great stuff..!!,organic reviews,23.97,5,0,0,0,No,i spread this in my garden ... no snail or slug issues since. great stuff..!!,4/5/22,15,,,,,
777,Garden,5246,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-08-16T00:00:00,2021,8,33,No problems,"Arrived quickly, as ordered. Works great.",organic reviews,11.96,5,0,0,0,No,"arrived quickly, as ordered. works great.",8/16/21,6,,,,,
25582,Garden,141514,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-22T00:00:00,2022,6,25,Great protect used to take care of the snails...,Great protect used to take care of the snails,organic reviews,23.97,5,0,0,0,No,great protect used to take care of the snails,6/22/22,9,,,,,
1786,Garden,14283,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-07-30T00:00:00,2021,7,30,"I just used one time, and they finally gone...","I just used one time, and they finally gone",organic reviews,7.64,5,0,0,0,No,"i just used one time, and they finally gone",7/30/21,9,,,,,
13891,Garden,79108,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-04-01T00:00:00,2022,4,13,Trying to used for gopher not working...,Trying to used for gopher not working,organic reviews,23.97,1,0,0,0,No,trying to used for gopher not working,4/1/22,7,,,,,
25579,Garden,141511,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-23T00:00:00,2022,6,25,same as above,packages are way too small and way too expensive,organic reviews,23.97,5,0,0,0,No,packages are way too small and way too expensive,6/23/22,9,,,,,
24160,Garden,140090,Corry’s Slug & Snail Killer 1.75lb,https://www.amazon.com.com/dp/B001M5CEFQ,Amazon,Corrys,B001M5CEFQ,B001M5CEFQ,No,2022-06-01T00:00:00,2022,6,22,Worked,Slugs were eating my beans. Sprinkled some around the base of the plants and literally watched slugs come out and head for the bait. No slugs left!,organic reviews,8.99,5,0,0,1,No,slugs were eating my beans. sprinkled some around the base of the plants and literally watched slugs come out and head for the bait. no slugs left!,6/1/22,27,,,,,
25593,Garden,141525,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-30T00:00:00,2022,6,26,Corrys slug & Snail killer,Good for killing the large (African) snails The price has more than doubled since the last time I bought it,organic reviews,23.97,5,0,0,0,No,good for killing the large (african) snails the price has more than doubled since the last time i bought it,6/30/22,20,,,,,
1820,Garden,14538,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/t/203636415,Homedepot,Corrys,203636415,203636436,Yes,2021-08-10T00:00:00,2021,8,32,Didnt get the top results as others ;(,"[This review was collected as part of a promotion.] Ok, Let me begin with the pros:1) Definitely attracted snails amoung other bugs.2) Only have to apply once every 2 1/2 + wks 3) Pet friendly Now unfortunately for the cons: 1) it attracts EVERY bug there is as if its food for them !! 2) Packaging could be a little better for the 6lb bag.",syndicated reviews,22.98,3,0,0,0,Yes,"[this review was collected as part of a promotion.] ok, let me begin with the pros:1) definitely attracted snails amoung other bugs.2) only have to apply once every 2 1/2 + wks 3) pet friendly now unfortunately for the cons: 1) it attracts every bug there is as if its food for them !! 2) packaging could be a little better for the 6lb bag.",8/10/21,65,,,,,
1791,Garden,14314,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-07-08T00:00:00,2021,7,27,Worked well. Just had to keep re-applying every week or...,Worked well. Just had to keep re-applying every week or 10 days. Needed something to last longer.,organic reviews,7.64,2,0,0,0,No,worked well. just had to keep re-applying every week or 10 days. needed something to last longer.,7/8/21,17,,,,,
1783,Garden,14255,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-27T00:00:00,2021,6,25,Did a great job on removing the slugs....,Did a great job on removing the slugs.,organic reviews,7.64,5,0,0,0,No,did a great job on removing the slugs.,6/27/21,8,,,,,
816,Garden,5394,Corry’s Slug & Snail Killer 3.5lb,https://www.amazon.com/dp/B00CYNH3RE,Amazon,Corrys,B00CYNH3RE,B00CYNH3RE,No,2021-07-15T00:00:00,2021,7,28,Hostas saved!,"Saving my hostas! So easy to use, and you dont have to worry about it harming other plants or overspray or any of it. Sprinkle and go!",organic reviews,11.96,5,0,0,1,No,"saving my hostas! so easy to use, and you dont have to worry about it harming other plants or overspray or any of it. sprinkle and go!",7/15/21,27,,,,,
25580,Garden,141512,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-12T00:00:00,2022,6,23,used for a month,did not work at all made it worst looks like they ate it and multiplied,organic reviews,23.97,1,0,0,0,No,did not work at all made it worst looks like they ate it and multiplied,6/12/22,15,,,,,
1801,Garden,14422,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-06-02T00:00:00,2021,6,22,Kills the snails and slugs well but it turns moldy...,Kills the snails and slugs well but it turns moldy after a few days. I think this is not good for my plants.,organic reviews,7.64,4,0,0,0,No,kills the snails and slugs well but it turns moldy after a few days. i think this is not good for my plants.,6/2/21,23,,,,,
13047,Garden,77086,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-03-16T00:00:00,2022,3,11,Get rid of garden slugs,I use Corrys every spring and summer. Keeps slugs away.,organic reviews,7.97,5,0,0,0,No,i use corrys every spring and summer. keeps slugs away.,3/16/22,10,,,,,
19998,Garden,131589,Corry’s Slug & Snail Killer 3.5lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-05-19T00:00:00,2022,5,20,Slug killer,Not sure if it works.,organic reviews,13.97,1,0,0,0,No,not sure if it works.,5/19/22,5,,,,,
8188,Garden,68060,Corry's Moss B Ware 3lb,https://www.walmart.com//ip/Corry-s-Moss-B-Ware-Moss-Killer-Herbicide-3-lb-Shaker/16794595?selected=true,Walmart,Corrys,16794595,16794595,No,2021-06-25T00:00:00,2021,6,25,To moss or not to moss.,"I am trying this product out to kill that moss that grows on my roof and sidewalks. I hope it works. I will update my review of it doesnt. This review was collected as part of a promotion, and the opinions are my own.",organic reviews,12.88,4,0,0,0,Yes,"i am trying this product out to kill that moss that grows on my roof and sidewalks. i hope it works. i will update my review of it doesnt. this review was collected as part of a promotion, and the opinions are my own.",6/25/21,44,,,,,
25527,Garden,141459,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636436,203636436,Yes,2022-06-23T00:00:00,2022,6,25,Effective but moldy?,"This is my go-to product to protect my gardens. It is very effective,  but in particularly wet seasons I have to apply more frequently.  I am not sure if it was our weather or the product but the pellets got fuzzy moldy which is gross when i used it around my vegetables.",organic reviews,7.97,5,0,0,0,No,"this is my go-to product to protect my gardens. it is very effective,  but in particularly wet seasons i have to apply more frequently.  i am not sure if it was our weather or the product but the pellets got fuzzy moldy which is gross when i used it around my vegetables.",6/23/22,54,,,,,
25575,Garden,141507,Corry’s Slug & Snail Killer 8lb,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636415,203636436,Yes,2022-06-22T00:00:00,2022,6,25,Big reduction of slugs outside of my house at night....,Big reduction of slugs outside of my house at night.,organic reviews,23.97,5,0,0,0,No,big reduction of slugs outside of my house at night.,6/22/22,10,,,,,
1807,Garden,14457,Corry’s Slug & Snail Killer 1.75lb,http://www.homedepot.com/p/t/203636436,Homedepot,Corrys,203636436,203636436,Yes,2021-10-07T00:00:00,2021,10,40,Only got rid of some snails .still had many...,Only got rid of some snails .still had many,organic reviews,7.64,3,0,0,0,No,only got rid of some snails .still had many,10/7/21,9,,,,,
11467,Garden,73130,3.5 lbs. Slug and Snail Killer,http://www.homedepot.com/p/203636436,Homedepot,Corrys,203636434,203636436,Yes,2022-02-15T00:00:00,2022,2,7,Corrys does a decent job of removing slugs and snails....,Corrys does a decent job of removing slugs and snails.,organic reviews,11.96,4,0,0,0,No,corrys does a decent job of removing slugs and snails.,2/15/22,10,,,,,
