,segment,review_id,product_name,producturl,retailer,brand,retailer_product_id,base_id,variants_flag,review_creation_date,year,month,week,review_title,review_text,review_type,price,rating,images,videos,helpful_votes,promotion_flag,review_lower,date,word_count,sentiment,cost,ease of use,effective,efficient,sentiment_m,cost_m,efficient_m,effective_m,ease of use_m,naive_cost,naive_efficient,naive_effective,naive_easeofuse
215,Garden,2155,Pennington Planter Hummingbird Feeder (2 pack),https://www.amazon.com/dp/B016VNX21S,Amazon,Pennington Bird,B016VNX21S,B016VNX21S,No,2021-07-18T00:00:00,2021,7,28,Cute little hummingbird feeders,They leak.. but theyre cheap enough so Im not too bummed. I just dont like sugar water all over my porch attracting ants.,organic reviews,5.66,3,0,0,0,No,they leak.. but theyre cheap enough so im not too bummed. i just dont like sugar water all over my porch attracting ants.,7/18/2021,23,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
216,Garden,2158,Pennington Planter Hummingbird Feeder (2 pack),https://www.amazon.com/dp/B016VNX21S,Amazon,Pennington Bird,B016VNX21S,B016VNX21S,No,2021-06-10T00:00:00,2021,6,23,Leaks,Leaks.,organic reviews,5.66,1,0,0,0,No,leaks.,6/10/2021,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
217,Garden,2162,Pennington Planter Hummingbird Feeder (2 pack),https://www.amazon.com/dp/B016VNX21S,Amazon,Pennington Bird,B016VNX21S,B016VNX21S,No,2021-08-28T00:00:00,2021,8,34,LEAKS BADLY,I pit these feeders out and within a couple hours all the nectar was gone and a big puddle of sticky mess below. Filled it again and watch as a drop fell out every second. Returned. Not wort the money. Look for ones that the flower tilts up to prevent this.,organic reviews,5.66,1,0,0,0,No,i pit these feeders out and within a couple hours all the nectar was gone and a big puddle of sticky mess below. filled it again and watch as a drop fell out every second. returned. not wort the money. look for ones that the flower tilts up to prevent this.,8/28/2021,51,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
218,Garden,2165,Pennington Planter Hummingbird Feeder (2 pack),https://www.amazon.com/dp/B016VNX21S,Amazon,Pennington Bird,B016VNX21S,B016VNX21S,No,2021-09-02T00:00:00,2021,9,35,,"These feeders are loved by the hummingbirds. I found the birds came to these feeders right away . They are easy to clean, and their size means they stay fresh , until the birds empty them.Great little feeders to hang in your plant pots .",organic reviews,5.66,5,0,0,0,No,"these feeders are loved by the hummingbirds. i found the birds came to these feeders right away . they are easy to clean, and their size means they stay fresh , until the birds empty them.great little feeders to hang in your plant pots .",9/2/2021,45,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
219,Garden,2190,Pennington Planter Hummingbird Feeder (2 pack),https://www.amazon.com/dp/B016VNX21S,Amazon,Pennington Bird,B016VNX21S,B016VNX21S,No,2021-11-27T00:00:00,2021,11,47,Great little feeders,I used these all summer - placed them in planters on my patio table. The hummingbirds preferred these over the larger feeder in the yard! They allowed my a great view and interaction with our hummingbirds. Highly recommend.,organic reviews,5.66,5,0,0,0,No,i used these all summer - placed them in planters on my patio table. the hummingbirds preferred these over the larger feeder in the yard! they allowed my a great view and interaction with our hummingbirds. highly recommend.,11/27/2021,38,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
220,Garden,2193,Pennington Planter Hummingbird Feeder (2 pack),https://www.amazon.com/dp/B016VNX21S,Amazon,Pennington Bird,B016VNX21S,B016VNX21S,No,2021-07-19T00:00:00,2021,7,29,Little Pennington humming bird feeders,Too small for many birds,organic reviews,5.66,2,0,0,0,No,too small for many birds,7/19/2021,5,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
221,Garden,2199,Pennington Planter Hummingbird Feeder (2 pack),https://www.amazon.com/dp/B016VNX21S,Amazon,Pennington Bird,B016VNX21S,B016VNX21S,No,2021-06-05T00:00:00,2021,6,22,Great Humming Bird Feeder,My hummingbirds love this little feeder. Its really easy to clean also.,organic reviews,5.66,5,0,0,0,No,my hummingbirds love this little feeder. its really easy to clean also.,6/5/2021,12,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
222,Garden,2201,Pennington Planter Hummingbird Feeder (2 pack),https://www.amazon.com/dp/B016VNX21S,Amazon,Pennington Bird,B016VNX21S,B016VNX21S,No,2021-11-23T00:00:00,2021,11,47,Great feeder for territorial birds,"Our report is from SEPA (South East Pennsylvania). These single port feeders are the best !!! Little waste, and easy clean-up. They come with pre-bent hangers with a bent hook on one end while the opposing end of the hanger is straight - useless hook ! We bend the straight end into a hook and hang the feeder from a screw - viola - our feeders are away from the ground.We use eight (8) of these feeders on our property for two reasons. First, hummingbirds are hugely territorial. They expend lots of extra energy defending larger multi-port feeders. One port on these feeders keeps down the defensive combat to ""just a few times a day"" rather than ""all day long."" We think this helps the birds conserve energy. And second, with 6 active feeders hidden from each other on separate sides of our house we can support different troops of hummers on our property.In ""heavy use locations "" hummers can drain one of these feeders in 4-5 days. Under ""normal use"" these feeders will last past 7 days. We clean and change our feeders ever 5-7 days depending on traffic and the season.",organic reviews,5.66,5,0,0,1,No,"our report is from sepa (south east pennsylvania). these single port feeders are the best !!! little waste, and easy clean-up. they come with pre-bent hangers with a bent hook on one end while the opposing end of the hanger is straight - useless hook ! we bend the straight end into a hook and hang the feeder from a screw - viola - our feeders are away from the ground.we use eight (8) of these feeders on our property for two reasons. first, hummingbirds are hugely territorial. they expend lots of extra energy defending larger multi-port feeders. one port on these feeders keeps down the defensive combat to ""just a few times a day"" rather than ""all day long."" we think this helps the birds conserve energy. and second, with 6 active feeders hidden from each other on separate sides of our house we can support different troops of hummers on our property.in ""heavy use locations "" hummers can drain one of these feeders in 4-5 days. under ""normal use"" these feeders will last past 7 days. we clean and change our feeders ever 5-7 days depending on traffic and the season.",11/23/2021,193,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
223,Garden,2218,"Pennington Premium Pole Plus Bird Feeder, Black",https://www.amazon.com/dp/B00964JWW8,Amazon,Pennington Bird,B00964JWW8,B00964JWW8,No,2021-07-24T00:00:00,2021,7,29,Need to change that description...,"They really need to change that description of the product. I know the question was asked/ answered that there is NO bird feeder that comes with the post. Please change that description or send the bird feeder with the item as the box and title describes. Only had it up for two week, no activity from my hanging bird feeder since installing, but the post seems ok. Definitely need some creative work with the post since it does not leave much room once put into the ground, makes it much shorter. One extra piece would have been a great addition.",organic reviews,31.74,3,0,0,0,No,"they really need to change that description of the product. i know the question was asked/ answered that there is no bird feeder that comes with the post. please change that description or send the bird feeder with the item as the box and title describes. only had it up for two week, no activity from my hanging bird feeder since installing, but the post seems ok. definitely need some creative work with the post since it does not leave much room once put into the ground, makes it much shorter. one extra piece would have been a great addition.",7/24/2021,100,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
224,Garden,2234,"Pennington Premium Pole Plus Bird Feeder, Black",https://www.amazon.com/dp/B00964JWW8,Amazon,Pennington Bird,B00964JWW8,B00964JWW8,No,2021-08-04T00:00:00,2021,8,31,,This product was used to hand bird feeders and is very sturdy.,organic reviews,31.74,5,0,0,0,No,this product was used to hand bird feeders and is very sturdy.,8/4/2021,12,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
225,Garden,2242,"Pennington Premium Pole Plus Bird Feeder, Black",https://www.amazon.com/dp/B00964JWW8,Amazon,Pennington Bird,B00964JWW8,B00964JWW8,No,2021-11-18T00:00:00,2021,11,46,,"I like the idea it is thicker than most, but the bottom should be tapered to a narrow spike. Not easy to pound into the ground, unless it is installed after a good down pour. All in all it is still a good feeder pole.",organic reviews,31.74,5,0,0,0,No,"i like the idea it is thicker than most, but the bottom should be tapered to a narrow spike. not easy to pound into the ground, unless it is installed after a good down pour. all in all it is still a good feeder pole.",11/18/2021,45,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
226,Garden,2258,Pennington Cedar Gazebo Bird Feeder,https://www.amazon.com/dp/B01CPX5M8E,Amazon,Pennington Bird,B01CPX5M8E,B01CPX5M8E,No,2021-07-17T00:00:00,2021,7,28,Great service,Great exactly what I wanted,organic reviews,0.0,5,0,0,0,No,great exactly what i wanted,7/17/2021,5,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
227,Garden,2474,Corry’s Slug & Snail Killer 1.75lb,https://www.amazon.com/dp/B001M5CEFQ,Amazon,Corry's,B001M5CEFQ,B001M5CEFQ,No,2021-10-12T00:00:00,2021,10,41,packaging,by the time the pouring spout was opened the opening was torn.what happened to metal spouts??????,organic reviews,7.48,3,0,0,0,No,by the time the pouring spout was opened the opening was torn.what happened to metal spouts??????,10/12/2021,16,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
228,Garden,2482,Corry’s Slug & Snail Killer 1.75lb,https://www.amazon.com/dp/B001M5CEFQ,Amazon,Corry's,B001M5CEFQ,B001M5CEFQ,No,2021-11-11T00:00:00,2021,11,45,Excellent product.,"Works very well in getting rid of snails, slugs.",organic reviews,7.48,5,0,0,0,No,"works very well in getting rid of snails, slugs.",11/11/2021,9,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
229,Garden,2484,Corry’s Slug & Snail Killer 1.75lb,https://www.amazon.com/dp/B001M5CEFQ,Amazon,Corry's,B001M5CEFQ,B001M5CEFQ,No,2021-10-14T00:00:00,2021,10,41,works great,I have so many slugs and I bought this hoping it would get rid of them. Well It sure did. I am a firm beleiver in this product. With in 2 days NO slugs what so ever.,organic reviews,7.48,5,0,0,0,No,i have so many slugs and i bought this hoping it would get rid of them. well it sure did. i am a firm beleiver in this product. with in 2 days no slugs what so ever.,10/14/2021,37,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
230,Garden,2501,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-10-10T00:00:00,2021,10,40,Feeder leaks.,Love the design and the hummingbirds like it. The only drawback is that it leaks alot.,organic reviews,0.0,2,0,0,0,No,love the design and the hummingbirds like it. the only drawback is that it leaks alot.,10/10/2021,16,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
231,Garden,2505,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-06-27T00:00:00,2021,6,25,Leaks,I purchased two of these feeders. The hummingbirds were attracted to them as they hung on my balcony. Then I noticed the food had leaked out on my gravel below. I put more food in and carefully made sure the saucer was on straight and snug. They began dripping immediately out of the flowers. My window to return has closed. I would not re-buy as they are expensive and do not work properly.,organic reviews,0.0,1,0,0,0,No,i purchased two of these feeders. the hummingbirds were attracted to them as they hung on my balcony. then i noticed the food had leaked out on my gravel below. i put more food in and carefully made sure the saucer was on straight and snug. they began dripping immediately out of the flowers. my window to return has closed. i would not re-buy as they are expensive and do not work properly.,6/27/2021,73,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
232,Garden,2506,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-10-29T00:00:00,2021,10,43,"Too difficult to clean, gets dirty fast","the flowers get really dirty and are hard to clean, too many little small areas that can get moldy, unsafe for birds",organic reviews,0.0,3,0,0,0,No,"the flowers get really dirty and are hard to clean, too many little small areas that can get moldy, unsafe for birds",10/29/2021,22,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
233,Garden,2507,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-07-17T00:00:00,2021,7,28,leaks,"I purchased this feeder and instead of attracting hummingbirds, it attracts bees. I just figured out that is because it is leaking nectar from several spots in the plastic base. Im going to have to replace - very dissatisfied.",organic reviews,0.0,1,0,0,0,No,"i purchased this feeder and instead of attracting hummingbirds, it attracts bees. i just figured out that is because it is leaking nectar from several spots in the plastic base. im going to have to replace - very dissatisfied.",7/17/2021,39,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
234,Garden,2508,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-07-30T00:00:00,2021,7,30,,Love this feeder it attracts so many hummingbirds,organic reviews,0.0,5,0,0,0,No,love this feeder it attracts so many hummingbirds,7/30/2021,8,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
235,Garden,2510,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-10-26T00:00:00,2021,10,43,Best Hummingbird Feeder I have found.,The very best Hummingbird feeder I haver found.Why did Pennington stopped selling them. I cant buy a new one.,organic reviews,0.0,5,0,0,0,No,the very best hummingbird feeder i haver found.why did pennington stopped selling them. i cant buy a new one.,10/26/2021,19,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
236,Garden,2512,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-09-06T00:00:00,2021,9,36,Works great,Works great and the hummers took to it right away.,organic reviews,0.0,5,0,0,0,No,works great and the hummers took to it right away.,9/6/2021,10,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
237,Garden,2513,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-06-29T00:00:00,2021,6,26,Looks great and the birds love it.,Very easy to ckean.,organic reviews,0.0,5,0,0,0,No,very easy to ckean.,6/29/2021,4,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
238,Garden,2514,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-08-01T00:00:00,2021,8,30,,This is my second one and it is leaking 2 days after the return period is over. Not a happy buyer. Had to return first one because it leaked.,organic reviews,0.0,1,0,0,0,No,this is my second one and it is leaking 2 days after the return period is over. not a happy buyer. had to return first one because it leaked.,8/1/2021,29,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
239,Garden,2521,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-06-25T00:00:00,2021,6,25,Excelente,"Esta muy bien, y fcil de usar",organic reviews,0.0,5,0,0,0,No,"esta muy bien, y fcil de usar",6/25/2021,7,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
240,Garden,2523,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-11-13T00:00:00,2021,11,45,Great,My hummingbirds love it.,organic reviews,0.0,5,0,0,0,No,my hummingbirds love it.,11/13/2021,4,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
241,Garden,2525,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-07-16T00:00:00,2021,7,28,Incomplete.,Did not receive third perch. This was noted by a previous reviewer but bought item anyway. Disappointed that I am missing perch also. What are the odds?,organic reviews,0.0,3,0,0,0,No,did not receive third perch. this was noted by a previous reviewer but bought item anyway. disappointed that i am missing perch also. what are the odds?,7/16/2021,27,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
242,Garden,2542,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-07-23T00:00:00,2021,7,29,When ants get stuck...........,"I loved this feeder right up to the point ants clogged the ports. Because the ports are at an angle the little cleaning brushes cannot get in all the way to remove the ants. I have tried running a heavy stream of water through each port, soaking the base in a bucket of water, nothing has worked. It is a shame because it is an attractive feeder but basically useless at this point.",organic reviews,0.0,2,1,0,0,No,"i loved this feeder right up to the point ants clogged the ports. because the ports are at an angle the little cleaning brushes cannot get in all the way to remove the ants. i have tried running a heavy stream of water through each port, soaking the base in a bucket of water, nothing has worked. it is a shame because it is an attractive feeder but basically useless at this point.",7/23/2021,73,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
243,Garden,2543,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-11-05T00:00:00,2021,11,44,China,"Someone in the comments said its made in USA. Nope, its made in China.",organic reviews,0.0,1,0,0,0,No,"someone in the comments said its made in usa. nope, its made in china.",11/5/2021,14,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
244,Garden,2549,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-07-28T00:00:00,2021,7,30,Great Bird Feeder,Love the amount of food it holds.,organic reviews,0.0,5,0,0,0,No,love the amount of food it holds.,7/28/2021,7,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
245,Garden,2550,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-09-21T00:00:00,2021,9,38,Great feeder,I ended up buying 3 of these feeders for myself and family. Easy to clean and attracted hummers.,organic reviews,0.0,5,0,0,0,No,i ended up buying 3 of these feeders for myself and family. easy to clean and attracted hummers.,9/21/2021,18,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
246,Garden,2552,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-06-29T00:00:00,2021,6,26,Leaking,"Im really disappointed, its leaking a lot. Ive had this since May. It was fine for about 2 to 3 months. Then little by little it stared leaking!! My time frame for returning this is up. Sadly.",organic reviews,0.0,2,0,0,0,No,"im really disappointed, its leaking a lot. ive had this since may. it was fine for about 2 to 3 months. then little by little it stared leaking!! my time frame for returning this is up. sadly.",6/29/2021,37,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
247,Garden,2554,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-07-12T00:00:00,2021,7,28,,nice product well built and looks great,organic reviews,0.0,5,0,0,0,No,nice product well built and looks great,7/12/2021,7,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
248,Garden,2555,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-07-12T00:00:00,2021,7,28,,This humming bird feeder is nicest one I ever had. It comes apart easily and the glass jar has a large opening to clean it properly. So glad I bought it.,organic reviews,0.0,5,0,0,0,No,this humming bird feeder is nicest one i ever had. it comes apart easily and the glass jar has a large opening to clean it properly. so glad i bought it.,7/12/2021,31,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
249,Garden,2565,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-10-06T00:00:00,2021,10,40,The Best,"This is the best feeder Ive ever had easy to clean and fill, it is a bit difficult to open sometimes",organic reviews,0.0,5,0,0,0,No,"this is the best feeder ive ever had easy to clean and fill, it is a bit difficult to open sometimes",10/6/2021,21,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
250,Garden,2567,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-07-17T00:00:00,2021,7,28,leaking,Hummingbirds had loved it! Then it started leaking two days after the return window had closed. Leaks from the base of the flowers where the white flowers attach to the red base. Now so many bees and yellowjackets surround it that they fight off the hummingbirds.,organic reviews,0.0,1,0,0,0,No,hummingbirds had loved it! then it started leaking two days after the return window had closed. leaks from the base of the flowers where the white flowers attach to the red base. now so many bees and yellowjackets surround it that they fight off the hummingbirds.,7/17/2021,46,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
251,Garden,2573,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-08-07T00:00:00,2021,8,31,Nice size and design.,The white flowers are not as effective as yellow. I have two feeders and the yellow is the favorite.,organic reviews,0.0,4,0,0,0,No,the white flowers are not as effective as yellow. i have two feeders and the yellow is the favorite.,8/7/2021,19,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
252,Garden,2577,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-10-04T00:00:00,2021,10,40,Nice to look at!,Very pretty design. The white flowers stand out. It looks like a lantern.,organic reviews,0.0,5,0,0,0,No,very pretty design. the white flowers stand out. it looks like a lantern.,10/4/2021,13,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
253,Garden,2588,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-08-18T00:00:00,2021,8,33,Best hummingbird feeder,This is the only hummingbird feeder we have owned that does not get sweat bees in the sugar water. Great design.,organic reviews,0.0,5,0,0,0,No,this is the only hummingbird feeder we have owned that does not get sweat bees in the sugar water. great design.,8/18/2021,21,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
254,Garden,2594,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-08-12T00:00:00,2021,8,32,The hummingbirds love it!,Only had for a couple of weeks and I have filled it three times. Many times I have 4 hummingbirds feeding at the same time. It is so easy to clean!,organic reviews,0.0,5,0,0,0,No,only had for a couple of weeks and i have filled it three times. many times i have 4 hummingbirds feeding at the same time. it is so easy to clean!,8/12/2021,31,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
255,Garden,2595,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-10-16T00:00:00,2021,10,41,Looks great,Easy to use and has a perch for the birds,organic reviews,0.0,5,0,0,0,No,easy to use and has a perch for the birds,10/16/2021,10,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
256,Garden,2601,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-06-27T00:00:00,2021,6,25,,"Estos alimentadores muy prcticos y fciles de lavar y lo mejor es que los colibres son muy felices, no tienen ningn tipo de fuga, los recomiendo...",organic reviews,0.0,5,0,0,0,No,"estos alimentadores muy prcticos y fciles de lavar y lo mejor es que los colibres son muy felices, no tienen ningn tipo de fuga, los recomiendo...",6/27/2021,26,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
257,Garden,2605,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-08-25T00:00:00,2021,8,34,"Easy to clean, hummingbirds love it","I did a lot of research on which feeders were the best for staying clean, avoiding rust, and keeping the birds happy, and all the feeders I looked into had some complaint or another. My top priority was bird health - I wanted something that I could get absolutely clean with no fuss, and of course I wanted something the birds would actually like. This feeder checked those boxes. It is easy to take completely apart and Ive run it through the dishwasher twice so far, no problems. There are zero metal parts, except for the hanging section, so no risk of rust. I also have more birds than ever. I once saw three birds feeding at once, and out here on the West coast with the Annas hummingbirds thats quite unusual, theyre very territorial. If youre struggling with which feeder to buy, and you dont care about the look of the feeder, just want something good for the birds, go with this one.",organic reviews,0.0,5,0,0,0,No,"i did a lot of research on which feeders were the best for staying clean, avoiding rust, and keeping the birds happy, and all the feeders i looked into had some complaint or another. my top priority was bird health - i wanted something that i could get absolutely clean with no fuss, and of course i wanted something the birds would actually like. this feeder checked those boxes. it is easy to take completely apart and ive run it through the dishwasher twice so far, no problems. there are zero metal parts, except for the hanging section, so no risk of rust. i also have more birds than ever. i once saw three birds feeding at once, and out here on the west coast with the annas hummingbirds thats quite unusual, theyre very territorial. if youre struggling with which feeder to buy, and you dont care about the look of the feeder, just want something good for the birds, go with this one.",8/25/2021,164,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
258,Garden,2606,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-07-31T00:00:00,2021,7,30,Birds never came.,Hummingbirds never frequented the feeder. I gave it away.,organic reviews,0.0,1,0,0,0,No,hummingbirds never frequented the feeder. i gave it away.,7/31/2021,9,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
259,Garden,2608,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-08-05T00:00:00,2021,8,31,,Thank you,organic reviews,0.0,5,0,0,0,No,thank you,8/5/2021,2,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
260,Garden,2610,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-10-27T00:00:00,2021,10,43,My favorite hummingbird feeder,My requirements for a feeder are that the opening is large and the material is glass for easy cleaning. I see so many other designs and this one is the only one I have found meeting those criteria. We get loads and loads of ruby throated hummingbirds. We often have a bird at every feeder hole on this. I have given a few as gifts as well.,organic reviews,0.0,5,0,0,0,No,my requirements for a feeder are that the opening is large and the material is glass for easy cleaning. i see so many other designs and this one is the only one i have found meeting those criteria. we get loads and loads of ruby throated hummingbirds. we often have a bird at every feeder hole on this. i have given a few as gifts as well.,10/27/2021,67,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
261,Garden,2635,Pennington 32 oz Décor Hummingbird Feeder,https://www.amazon.com/dp/B01E12ERK6,Amazon,Pennington Bird,B01E12ERK6,B01E12ERK6,No,2021-07-27T00:00:00,2021,7,30,Best Feeder Ive Found,"Love the GLASS bottle; No worries about yucky plastic chemicals getting into the food. Comes apart easily and most of the other parts are.. are you ready? METAL and not plastic! The white ""flowers"" and perches are plastic. What I did was to buy more than one. When I detect any mold or mildew I will soak the feeder & all parts in a bleach/water solution and then rinse rinse rinse rinse rinse. THEN, with another feeder available (since I purchased more than one) I can allow the bleach water cleaned one to dry for DAYS to make certain not a speck of bleach remains before I reinstall the squeaky clean feeder back outdoors. LOVE THIS! Highly recommend.",organic reviews,0.0,5,0,0,0,No,"love the glass bottle; no worries about yucky plastic chemicals getting into the food. comes apart easily and most of the other parts are.. are you ready? metal and not plastic! the white ""flowers"" and perches are plastic. what i did was to buy more than one. when i detect any mold or mildew i will soak the feeder & all parts in a bleach/water solution and then rinse rinse rinse rinse rinse. then, with another feeder available (since i purchased more than one) i can allow the bleach water cleaned one to dry for days to make certain not a speck of bleach remains before i reinstall the squeaky clean feeder back outdoors. love this! highly recommend.",7/27/2021,118,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
